date,open,close,high,low,volume,amount
2025-04-11,3203.47,3162.09,3211.56,3146.87,4790308,15237962830
2025-04-14,3162.09,3179.88,3207.84,3152.89,8123168,25796542601
2025-04-15,3179.88,3225.74,3226.53,3174.46,3641542,11658956719
2025-04-16,3225.74,3148.27,3247.50,3139.71,3700784,11806635586
2025-04-17,3148.27,3112.08,3166.92,3081.62,693695,2169338413
2025-04-18,3112.08,3173.11,3189.06,3106.79,1667020,5243207253
2025-04-21,3173.11,3152.21,3179.09,3148.14,3083620,9753912090
2025-04-22,3152.21,3240.32,3240.72,3142.76,5633197,17992447521
2025-04-23,3240.32,3162.35,3275.20,3148.61,4977386,15960581363
2025-04-24,3162.35,3191.53,3224.38,3136.63,3469522,11028653118
2025-04-25,3191.53,3213.26,3226.62,3182.04,2773190,8883534933
2025-04-28,3213.26,3244.12,3249.85,3198.43,4875010,15728801995
2025-04-29,3244.12,3277.91,3288.72,3238.78,7173436,23402499060
2025-04-30,3277.91,3262.62,3299.18,3241.76,9764968,31935037752
2025-05-06,3262.62,3305.90,3316.84,3252.05,8107061,26626461217
2025-05-07,3305.90,3368.67,3390.97,3298.03,5442448,18182641211
2025-05-08,3368.67,3406.37,3425.60,3352.34,8203320,27794862938
2025-05-09,3406.37,3353.12,3419.97,3348.04,3808725,12880626569
2025-05-12,3353.12,3388.03,3400.67,3352.61,6967377,23505211372
2025-05-13,3388.03,3382.86,3408.74,3377.64,3222009,10920416019
2025-05-14,3382.86,3361.64,3390.64,3351.65,2501338,8433757337
2025-05-15,3361.64,3424.87,3425.55,3339.16,3715730,12588170718
2025-05-16,3424.87,3448.14,3457.92,3391.06,3113010,10679166234
2025-05-19,3448.14,3467.78,3502.59,3443.14,1867261,6470826991
2025-05-20,3467.78,3406.98,3477.88,3401.58,11454860,39388174550
2025-05-21,3406.98,3453.82,3476.56,3378.38,1515559,5196754541
2025-05-22,3453.82,3516.04,3521.87,3436.03,5607508,19525010388
2025-05-23,3516.04,3549.39,3560.61,3474.06,6869767,24216100059
2025-05-26,3549.39,3581.89,3604.90,3529.99,2875251,10254699740
2025-05-27,3581.89,3567.14,3595.63,3566.30,3176616,11365103880
2025-05-28,3567.14,3602.39,3622.79,3556.90,5217566,18717006034
2025-05-29,3602.39,3660.66,3666.64,3571.03,3015678,10932381444
2025-05-30,3660.66,3695.77,3713.21,3643.78,4070694,14973456290
2025-06-03,3695.77,3741.44,3746.26,3650.74,504729,1871813282
2025-06-04,3741.44,3694.89,3744.60,3682.46,5954323,22125355296
2025-06-05,3694.89,3668.43,3721.53,3659.01,2677448,9868983886
2025-06-06,3668.43,3685.09,3717.26,3664.95,4587850,16901337310
2025-06-09,3685.09,3670.60,3707.75,3661.86,2722715,10023199550
2025-06-10,3670.60,3704.81,3732.20,3649.69,3193366,11781368395
2025-06-11,3704.81,3661.56,3716.08,3655.66,6488714,23907840697
2025-06-12,3661.56,3571.11,3678.45,3558.16,1746052,6316031984
2025-06-13,3571.11,3581.94,3614.36,3546.17,4926653,17629517271
2025-06-16,3581.94,3579.34,3588.50,3561.91,8835925,31614267669
2025-06-17,3579.34,3602.06,3623.33,3556.80,8741966,31386989025
2025-06-18,3602.06,3614.39,3643.40,3600.20,3510688,12691178931
2025-06-19,3614.39,3650.13,3699.52,3605.68,1696660,6179969518
2025-06-20,3650.13,3668.93,3669.26,3637.68,9506724,34761343640
2025-06-23,3668.93,3690.12,3694.53,3668.51,2838493,10447132191
2025-06-24,3690.12,3673.47,3694.19,3665.17,5284732,19451725687
2025-06-25,3673.47,3609.99,3688.30,3563.20,7714254,28031586821
2025-06-26,3609.99,3616.29,3626.44,3605.89,3904169,14112200824
2025-06-27,3616.29,3644.85,3654.97,3613.28,3698539,13434374098
2025-06-30,3644.85,3696.34,3696.78,3638.53,3682917,13513081910
2025-07-01,3696.34,3715.34,3716.61,3665.52,2813934,10407209377
2025-07-02,3715.34,3705.45,3736.58,3700.79,10700706,39748203717
2025-07-03,3705.45,3684.85,3735.45,3660.72,1437334,5313272598
2025-07-04,3684.85,3676.65,3696.48,3674.67,4954460,18248075267
2025-07-07,3676.65,3669.42,3688.78,3668.63,1428215,5249931665
2025-07-08,3669.42,3707.31,3728.91,3652.19,2235321,8247125708
2025-07-09,3707.31,3672.42,3722.77,3650.75,3297664,12162812988
2025-07-10,3672.42,3600.67,3700.13,3594.88,7723520,28129232446
2025-07-11,3600.67,3606.61,3644.91,3574.53,3143134,11336285150
2025-07-14,3606.61,3635.41,3637.05,3572.82,8580137,30999816105
2025-07-15,3635.41,3673.11,3678.45,3606.49,3830609,13975468346
2025-07-16,3673.11,3686.31,3702.55,3668.15,7733196,28477728309
2025-07-17,3686.31,3677.04,3716.68,3668.07,2161334,7968891093
2025-07-18,3677.04,3720.52,3732.70,3655.44,3536197,13071284100
2025-07-21,3720.52,3656.69,3737.37,3639.79,6177592,22786612288
2025-07-22,3656.69,3665.04,3690.78,3608.83,9986258,36503127119
2025-07-23,3665.04,3632.82,3666.28,3614.74,3255574,11865654466
2025-07-24,3632.82,3630.63,3634.38,3628.42,4357898,15825979361
2025-07-25,3630.63,3696.42,3721.32,3596.12,2539296,9296674131
2025-07-28,3696.42,3697.49,3718.75,3684.41,5536090,20479468468
2025-07-29,3697.49,3673.66,3708.15,3638.61,5129430,18873614167
2025-07-30,3673.66,3712.09,3725.55,3637.11,4904278,18082577090
2025-07-31,3712.09,3718.52,3739.50,3711.43,8644905,32162369198
2025-08-01,3718.52,3658.56,3729.84,3650.90,5859134,21616992747
2025-08-04,3658.56,3679.96,3683.97,3653.44,5764702,21150589990
2025-08-05,3679.96,3685.57,3710.38,3671.76,3473044,12804833910
2025-08-06,3685.57,3731.02,3731.07,3677.08,4799005,17785997436
2025-08-07,3731.02,3736.35,3776.13,3705.70,3819735,14275494665
2025-08-08,3736.35,3743.97,3744.62,3726.04,3220177,12036197723
2025-08-11,3743.97,3690.66,3758.04,3685.51,4791328,17821561422
2025-08-12,3690.66,3790.45,3795.88,3666.62,6113914,22840987314
2025-08-13,3790.45,3783.94,3806.62,3772.32,7904614,29945312899
2025-08-14,3783.94,3795.15,3799.37,3774.85,4860506,18413183890
2025-08-15,3795.15,3811.22,3827.48,3776.29,5516757,20977660000
2025-08-18,3811.22,3866.04,3869.79,3808.98,5271159,20236021261
2025-08-19,3866.04,3859.48,3871.02,3859.05,2951724,11405163904
2025-08-20,3859.48,3842.27,3883.67,3821.05,5196182,20013691197
2025-08-21,3842.27,3860.83,3885.74,3825.14,1381634,5324119368
2025-08-22,3860.83,3893.22,3909.02,3824.44,9484440,36722616781
2025-08-25,3893.22,3813.51,3921.45,3790.00,1950404,7517922455
2025-08-26,3813.51,3797.83,3837.80,3790.45,4986019,18996222666
2025-08-27,3797.83,3796.10,3804.55,3760.81,971119,3680369928
2025-08-28,3796.10,3791.54,3825.56,3773.43,2668499,10131375884
2025-08-29,3791.54,3782.40,3801.18,3755.42,5286483,19996841693
2025-09-01,3782.40,3787.52,3816.89,3749.98,3165161,11977599950
2025-09-02,3787.52,3805.85,3815.26,3773.95,1808774,6865463855
2025-09-03,3805.85,3828.69,3835.56,3802.32,4540665,17336741654
2025-09-04,3828.69,3850.73,3878.75,3795.54,645216,2476615692
2025-09-05,3850.73,3807.54,3861.17,3794.92,6058370,23195019742
2025-09-08,3807.54,3857.46,3882.95,3787.03,3301705,12657901467
2025-09-09,3857.46,3894.64,3908.38,3818.51,1221211,4725778990
2025-09-10,3894.64,3864.05,3903.16,3841.54,4459919,17285977472
2025-09-11,3864.05,3953.05,3982.97,3843.38,3692281,14440003890
2025-09-12,3953.05,3932.53,3984.24,3905.63,1446902,5706381894
2025-09-16,3932.53,3888.90,3958.87,3881.24,3208192,12561305195
2025-09-17,3888.90,3869.10,3890.74,3832.18,7882001,30505133329
2025-09-18,3869.10,3913.45,3920.31,3846.06,4356527,16934820768
2025-09-19,3913.45,3954.08,3955.54,3910.28,6748733,26545029768
2025-09-22,3954.08,3913.91,3978.96,3910.65,5512349,21715348400
2025-09-23,3913.91,3920.77,3938.24,3887.14,5076532,19874696352
2025-09-24,3920.77,3930.60,3950.90,3907.09,1247016,4897451514
2025-09-25,3930.60,3935.69,3975.66,3927.90,4549857,17937644633
2025-09-26,3935.69,3950.00,3955.48,3893.78,3259859,12823428453
2025-09-29,3950.00,3989.34,4023.65,3898.96,1232448,4887255857
2025-09-30,3989.34,4025.59,4037.10,3945.50,5853916,23412053009
2025-10-09,4025.59,3983.66,4059.10,3963.71,2628499,10535064984
2025-10-10,3983.66,4001.71,4026.01,3971.25,2114944,8450591980
2025-10-13,4001.71,3978.32,4007.16,3947.58,7092363,28253790722
2025-10-14,3978.32,3969.75,4027.42,3953.45,1646065,6555014329
2025-10-15,3969.75,3951.61,3994.06,3950.95,2888850,11458881852
2025-10-16,3951.61,4025.74,4075.27,3945.03,2301713,9205497530
2025-10-17,4025.74,4098.36,4155.76,3978.24,3416947,13888268860
2025-10-20,4098.36,4116.12,4148.31,4093.94,3477672,14307778865
2025-10-21,4116.12,4111.85,4121.36,4098.44,2618838,10768518691
2025-10-22,4111.85,4118.05,4145.49,4051.36,4182654,17176845667
2025-10-23,4118.05,4071.92,4147.23,4062.33,2158783,8850751165
2025-10-24,4071.92,4028.12,4087.50,4013.84,2490354,10086789003
2025-10-27,4028.12,4006.46,4037.15,3956.47,1116321,4473155080
2025-10-28,4006.46,3959.41,4034.60,3929.77,4306552,17151093656
2025-10-29,3959.41,3962.38,3984.40,3956.65,4794694,19014373143
2025-10-30,3962.38,4009.19,4022.45,3924.98,4164828,16574961956
2025-10-31,4009.19,4010.59,4010.85,4005.98,2377067,9530020717
2025-11-03,4010.59,3984.92,4032.70,3980.96,3647038,14596511902
2025-11-04,3984.92,3891.52,3998.64,3888.53,2209050,8705652015
2025-11-05,3891.52,3895.05,3927.95,3856.06,1502535,5848833601
2025-11-06,3895.05,3866.05,3910.19,3865.98,1884069,7318325108
2025-11-07,3866.05,3866.86,3880.63,3840.77,2356843,9105841732
2025-11-10,3866.86,3903.01,3920.31,3851.47,5192203,20173842395
2025-11-11,3903.01,3911.94,3943.33,3886.95,8316540,32528545732
2025-11-12,3911.94,3913.20,3942.05,3909.70,10133352,39714859155
2025-11-13,3913.20,3889.37,3923.27,3877.65,3344042,13044684615
2025-11-14,3889.37,3849.16,3914.33,3828.06,8769566,33940244932
2025-11-17,3849.16,3794.75,3870.50,3779.60,5878801,22477605019
2025-11-18,3794.75,3760.73,3801.58,3748.46,4384029,16555760597
2025-11-19,3760.73,3720.98,3772.06,3714.03,4486902,16789759107
2025-11-20,3720.98,3728.20,3745.21,3713.68,5071608,18901972816
2025-11-21,3728.20,3721.23,3731.63,3707.18,2553068,9502673320
2025-11-24,3721.23,3750.84,3757.97,3714.56,3420410,12779165196
2025-11-25,3750.84,3731.36,3792.32,3727.54,2185173,8195523577
2025-11-26,3731.36,3670.71,3731.55,3657.88,1967988,7277372762
2025-11-27,3670.71,3679.00,3721.05,3660.58,5038880,18557350200
2025-11-28,3679.00,3679.38,3683.02,3631.02,4989990,18303801009
2025-12-01,3679.38,3697.40,3736.98,3669.89,7946720,29370380212
2025-12-02,3697.40,3698.44,3716.61,3646.40,2758377,10177619231
2025-12-03,3698.44,3796.27,3806.45,3696.68,6670524,25010878331
2025-12-04,3796.27,3739.84,3798.48,3733.03,3617342,13626186166
2025-12-05,3739.84,3716.14,3748.02,3690.82,3813369,14199871706
2025-12-08,3716.14,3747.27,3749.76,3714.54,1350909,5041494260
2025-12-09,3747.27,3760.91,3794.23,3745.30,5261383,19792939584
2025-12-10,3760.91,3802.93,3809.44,3734.62,100000,377697565
2025-12-11,3802.93,3829.54,3837.82,3776.84,2431628,9268835190
2025-12-12,3829.54,3875.04,3878.77,3822.66,1342916,5172246131
2025-12-15,3875.04,3840.38,3917.48,3816.70,4981033,19238735945
2025-12-16,3840.38,3820.86,3872.72,3778.62,2235841,8559123125
2025-12-17,3820.86,3844.34,3868.40,3795.42,4356221,16694162049
2025-12-18,3844.34,3807.79,3881.95,3762.07,5021888,19203893593
2025-12-19,3807.79,3785.93,3816.23,3780.91,3399740,12911245205
2025-12-22,3785.93,3815.97,3835.13,3761.94,3991592,15167027234
2025-12-23,3815.97,3838.67,3843.74,3772.73,2211526,8443115122
2025-12-24,3838.67,3851.11,3907.01,3795.11,3454753,13293805064
2025-12-25,3851.11,3832.37,3868.13,3810.33,5655858,21721226093
2025-12-26,3832.37,3834.79,3838.86,3794.61,2220765,8494779401
2025-12-29,3834.79,3908.61,3940.72,3818.09,7010169,27168288216
2025-12-30,3908.61,3956.55,3966.06,3886.67,2609367,10253440751
2025-12-31,3956.55,3971.62,3982.91,3950.18,6489197,25731727653
2026-01-02,3971.62,4017.47,4040.53,3955.88,5579619,22298250931
