timestamp,price,volume,amount
2026-01-02 09:33:34,35.85,266,9536
2026-01-02 09:33:35,35.85,243,8712
2026-01-02 09:33:36,35.85,259,9285
2026-01-02 09:33:37,35.85,309,11078
2026-01-02 09:33:38,35.85,241,8640
2026-01-02 09:33:39,35.85,301,10791
2026-01-02 09:33:40,35.85,265,9500
2026-01-02 09:33:41,35.85,265,9500
2026-01-02 09:33:42,35.85,248,8891
2026-01-02 09:33:43,35.85,271,9715
2026-01-02 09:33:44,35.85,228,8174
2026-01-02 09:33:45,35.85,283,10146
2026-01-02 09:33:46,35.85,250,8962
2026-01-02 09:33:47,35.85,269,9644
2026-01-02 09:33:48,35.85,261,9357
2026-01-02 09:33:49,35.85,271,9715
2026-01-02 09:33:50,35.85,241,8640
2026-01-02 09:33:51,35.85,261,9357
2026-01-02 09:33:52,35.85,264,9464
2026-01-02 09:33:53,35.85,261,9357
2026-01-02 09:33:54,35.85,236,8461
2026-01-02 09:33:55,35.85,263,9429
2026-01-02 09:33:56,35.85,246,8819
2026-01-02 09:33:57,35.85,249,8927
2026-01-02 09:33:58,35.85,239,8568
2026-01-02 09:33:59,35.85,269,9644
2026-01-02 09:34:00,35.85,269,9644
2026-01-02 09:34:01,35.85,253,9070
2026-01-02 09:34:02,35.85,259,9285
2026-01-02 09:34:03,35.85,251,8998
2026-01-02 09:34:04,35.85,255,9142
2026-01-02 09:34:05,35.85,258,9249
2026-01-02 09:34:06,35.85,245,8783
2026-01-02 09:34:07,35.85,264,9464
2026-01-02 09:34:08,35.85,242,8676
2026-01-02 09:34:09,35.85,257,9213
2026-01-02 09:34:10,35.85,245,8783
2026-01-02 09:34:11,35.85,247,8855
2026-01-02 09:34:12,35.85,252,9034
2026-01-02 09:34:13,35.85,229,8210
2026-01-02 09:34:14,35.85,224,8030
2026-01-02 09:34:15,35.85,282,10110
2026-01-02 09:34:16,35.85,262,9393
2026-01-02 09:34:17,35.85,249,8927
2026-01-02 09:34:18,35.85,241,8640
2026-01-02 09:34:19,35.85,224,8030
2026-01-02 09:34:20,35.85,259,9285
2026-01-02 09:34:21,35.85,240,8604
2026-01-02 09:34:22,35.85,248,8891
2026-01-02 09:34:23,35.85,269,9644
2026-01-02 09:34:24,35.85,274,9823
2026-01-02 09:34:25,35.85,228,8174
2026-01-02 09:34:26,35.85,244,8747
2026-01-02 09:34:27,35.85,242,8676
2026-01-02 09:34:28,35.85,232,8317
2026-01-02 09:34:29,35.85,266,9536
2026-01-02 09:34:30,35.85,241,8640
2026-01-02 09:34:31,35.85,233,8353
2026-01-02 09:34:32,35.85,236,8461
2026-01-02 09:34:33,35.85,235,8425
2026-01-02 09:34:34,35.85,269,9644
2026-01-02 09:34:35,35.85,255,9142
2026-01-02 09:34:36,35.85,237,8496
2026-01-02 09:34:37,35.85,244,8747
2026-01-02 09:34:38,35.85,268,9608
2026-01-02 09:34:39,35.85,237,8496
2026-01-02 09:34:40,35.85,275,9859
2026-01-02 09:34:41,35.85,259,9285
2026-01-02 09:34:42,35.85,274,9823
2026-01-02 09:34:43,35.85,239,8568
2026-01-02 09:34:44,35.85,276,9895
2026-01-02 09:34:45,35.85,253,9070
2026-01-02 09:34:46,35.85,269,9644
2026-01-02 09:34:47,35.85,225,8066
2026-01-02 09:34:48,35.85,279,10002
2026-01-02 09:34:49,35.85,255,9142
2026-01-02 09:34:50,35.85,241,8640
2026-01-02 09:34:51,35.85,239,8568
2026-01-02 09:34:52,35.85,246,8819
2026-01-02 09:34:53,35.85,236,8461
2026-01-02 09:34:54,35.85,247,8855
2026-01-02 09:34:55,35.85,265,9500
2026-01-02 09:34:56,35.85,244,8747
2026-01-02 09:34:57,35.85,247,8855
2026-01-02 09:34:58,35.85,269,9644
2026-01-02 09:34:59,35.85,248,8891
2026-01-02 09:35:00,35.85,258,9249
2026-01-02 09:35:01,35.85,245,8783
2026-01-02 09:35:02,35.85,243,8712
2026-01-02 09:35:03,35.85,235,8425
2026-01-02 09:35:04,35.85,241,8640
2026-01-02 09:35:05,35.85,267,9572
2026-01-02 09:35:06,35.85,225,8066
2026-01-02 09:35:07,35.85,248,8891
2026-01-02 09:35:08,35.85,243,8712
2026-01-02 09:35:09,35.85,264,9464
2026-01-02 09:35:10,35.85,239,8568
2026-01-02 09:35:11,35.85,247,8855
2026-01-02 09:35:12,35.85,265,9500
2026-01-02 09:35:13,35.85,254,9106
2026-01-02 09:35:14,35.85,258,9249
2026-01-02 09:35:15,35.85,253,9070
2026-01-02 09:35:16,35.85,238,8532
2026-01-02 09:35:17,35.85,269,9644
2026-01-02 09:35:18,35.85,274,9823
2026-01-02 09:35:19,35.85,261,9357
2026-01-02 09:35:20,35.85,238,8532
2026-01-02 09:35:21,35.85,211,7564
2026-01-02 09:35:22,35.85,236,8461
2026-01-02 09:35:23,35.85,239,8568
2026-01-02 09:35:24,35.85,230,8246
2026-01-02 09:35:25,35.85,262,9393
2026-01-02 09:35:26,35.85,260,9321
2026-01-02 09:35:27,35.85,260,9321
2026-01-02 09:35:28,35.85,228,8174
2026-01-02 09:35:29,35.85,278,9966
2026-01-02 09:35:30,35.85,230,8246
2026-01-02 09:35:31,35.85,241,8640
2026-01-02 09:35:32,35.85,236,8461
2026-01-02 09:35:33,35.85,269,9644
2026-01-02 09:35:34,35.85,270,9680
2026-01-02 09:35:35,35.85,271,9715
2026-01-02 09:35:36,35.85,275,9859
2026-01-02 09:35:37,35.85,242,8676
2026-01-02 09:35:38,35.85,266,9536
2026-01-02 09:35:39,35.85,254,9106
2026-01-02 09:35:40,35.85,235,8425
2026-01-02 09:35:41,35.85,255,9142
2026-01-02 09:35:42,35.85,261,9357
2026-01-02 09:35:43,35.85,240,8604
2026-01-02 09:35:44,35.85,256,9178
2026-01-02 09:35:45,35.85,282,10110
2026-01-02 09:35:46,35.85,251,8998
2026-01-02 09:35:47,35.85,258,9249
2026-01-02 09:35:48,35.85,262,9393
2026-01-02 09:35:49,35.85,278,9966
2026-01-02 09:35:50,35.85,251,8998
2026-01-02 09:35:51,35.85,243,8712
2026-01-02 09:35:52,35.85,242,8676
2026-01-02 09:35:53,35.85,246,8819
2026-01-02 09:35:54,35.85,270,9680
2026-01-02 09:35:55,35.85,263,9429
2026-01-02 09:35:56,35.85,240,8604
2026-01-02 09:35:57,35.85,227,8138
2026-01-02 09:35:58,35.85,235,8425
2026-01-02 09:35:59,35.85,257,9213
2026-01-02 09:36:00,35.85,232,8317
2026-01-02 09:36:01,35.85,255,9142
2026-01-02 09:36:02,35.85,244,8747
2026-01-02 09:36:03,35.85,259,9285
2026-01-02 09:36:04,35.85,269,9644
2026-01-02 09:36:05,35.85,273,9787
2026-01-02 09:36:06,35.85,220,7887
2026-01-02 09:36:07,35.85,248,8891
2026-01-02 09:36:08,35.85,244,8747
2026-01-02 09:36:09,35.85,246,8819
2026-01-02 09:36:10,35.85,252,9034
2026-01-02 09:36:11,35.85,228,8174
2026-01-02 09:36:12,35.85,227,8138
2026-01-02 09:36:13,35.85,253,9070
2026-01-02 09:36:14,35.85,261,9357
2026-01-02 09:36:15,35.85,258,9249
2026-01-02 09:36:16,35.85,267,9572
2026-01-02 09:36:17,35.85,247,8855
2026-01-02 09:36:18,35.85,248,8891
2026-01-02 09:36:19,35.85,237,8496
2026-01-02 09:36:20,35.85,244,8747
2026-01-02 09:36:21,35.85,240,8604
2026-01-02 09:36:22,35.85,240,8604
2026-01-02 09:36:23,35.85,241,8640
2026-01-02 09:36:24,35.85,297,10647
2026-01-02 09:36:25,35.85,243,8712
2026-01-02 09:36:26,35.85,254,9106
2026-01-02 09:36:27,35.85,235,8425
2026-01-02 09:36:28,35.85,242,8676
2026-01-02 09:36:29,35.85,249,8927
2026-01-02 09:36:30,35.85,241,8640
2026-01-02 09:36:31,35.85,255,9142
2026-01-02 09:36:32,35.85,244,8747
2026-01-02 09:36:33,35.85,259,9285
2026-01-02 09:36:34,35.85,243,8712
2026-01-02 09:36:35,35.85,245,8783
2026-01-02 09:36:36,35.85,225,8066
2026-01-02 09:36:37,35.85,252,9034
2026-01-02 09:36:38,35.85,246,8819
2026-01-02 09:36:39,35.85,258,9249
2026-01-02 09:36:40,35.85,234,8389
2026-01-02 09:36:41,35.85,244,8747
2026-01-02 09:36:42,35.85,252,9034
2026-01-02 09:36:43,35.85,283,10146
2026-01-02 09:36:44,35.85,209,7493
2026-01-02 09:36:45,35.85,223,7995
2026-01-02 09:36:46,35.85,237,8496
2026-01-02 09:36:47,35.85,237,8496
2026-01-02 09:36:48,35.85,254,9106
2026-01-02 09:36:49,35.85,285,10217
2026-01-02 09:36:50,35.85,285,10217
2026-01-02 09:36:51,35.85,225,8066
2026-01-02 09:36:52,35.85,268,9608
2026-01-02 09:36:53,35.85,242,8676
2026-01-02 09:36:54,35.85,239,8568
2026-01-02 09:36:55,35.85,238,8532
2026-01-02 09:36:56,35.85,262,9393
2026-01-02 09:36:57,35.85,224,8030
2026-01-02 09:36:58,35.85,238,8532
2026-01-02 09:36:59,35.85,257,9213
2026-01-02 09:37:00,35.85,240,8604
2026-01-02 09:37:01,35.85,240,8604
2026-01-02 09:37:02,35.85,238,8532
2026-01-02 09:37:03,35.85,239,8568
2026-01-02 09:37:04,35.85,247,8855
2026-01-02 09:37:05,35.85,254,9106
2026-01-02 09:37:06,35.85,250,8962
2026-01-02 09:37:07,35.85,244,8747
2026-01-02 09:37:08,35.85,234,8389
2026-01-02 09:37:09,35.85,237,8496
2026-01-02 09:37:10,35.85,237,8496
2026-01-02 09:37:11,35.85,222,7959
2026-01-02 09:37:12,35.85,251,8998
2026-01-02 09:37:13,35.85,228,8174
2026-01-02 09:37:14,35.85,267,9572
2026-01-02 09:37:15,35.85,246,8819
2026-01-02 09:37:16,35.85,250,8962
2026-01-02 09:37:17,35.85,250,8962
2026-01-02 09:37:18,35.85,253,9070
2026-01-02 09:37:19,35.85,240,8604
2026-01-02 09:37:20,35.85,253,9070
2026-01-02 09:37:21,35.85,259,9285
2026-01-02 09:37:22,35.85,238,8532
2026-01-02 09:37:23,35.85,266,9536
2026-01-02 09:37:24,35.85,257,9213
2026-01-02 09:37:25,35.85,244,8747
2026-01-02 09:37:26,35.85,260,9321
2026-01-02 09:37:27,35.85,229,8210
2026-01-02 09:37:28,35.85,276,9895
2026-01-02 09:37:29,35.85,259,9285
2026-01-02 09:37:30,35.85,273,9787
2026-01-02 09:37:31,35.85,241,8640
2026-01-02 09:37:32,35.85,260,9321
2026-01-02 09:37:33,35.85,229,8210
2026-01-02 09:37:34,35.85,277,9930
2026-01-02 09:37:35,35.85,258,9249
2026-01-02 09:37:36,35.85,250,8962
2026-01-02 09:37:37,35.85,247,8855
2026-01-02 09:37:38,35.85,234,8389
2026-01-02 09:37:39,35.85,255,9142
2026-01-02 09:37:40,35.85,212,7600
2026-01-02 09:37:41,35.85,225,8066
2026-01-02 09:37:42,35.85,218,7815
2026-01-02 09:37:43,35.85,243,8712
2026-01-02 09:37:44,35.85,241,8640
2026-01-02 09:37:45,35.85,257,9213
2026-01-02 09:37:46,35.85,254,9106
2026-01-02 09:37:47,35.85,229,8210
2026-01-02 09:37:48,35.85,285,10217
2026-01-02 09:37:49,35.85,233,8353
2026-01-02 09:37:50,35.85,243,8712
2026-01-02 09:37:51,35.85,244,8747
2026-01-02 09:37:52,35.85,227,8138
2026-01-02 09:37:53,35.85,264,9464
2026-01-02 09:37:54,35.85,241,8640
2026-01-02 09:37:55,35.85,236,8461
2026-01-02 09:37:56,35.85,263,9429
2026-01-02 09:37:57,35.85,244,8747
2026-01-02 09:37:58,35.85,241,8640
2026-01-02 09:37:59,35.85,259,9285
2026-01-02 09:38:00,35.85,227,8138
2026-01-02 09:38:01,35.85,242,8676
2026-01-02 09:38:02,35.85,255,9142
2026-01-02 09:38:03,35.85,251,8998
2026-01-02 09:38:04,35.85,267,9572
2026-01-02 09:38:05,35.85,267,9572
2026-01-02 09:38:06,35.85,242,8676
2026-01-02 09:38:07,35.85,224,8030
2026-01-02 09:38:08,35.85,237,8496
2026-01-02 09:38:09,35.85,234,8389
2026-01-02 09:38:10,35.85,234,8389
2026-01-02 09:38:11,35.85,257,9213
2026-01-02 09:38:12,35.85,258,9249
2026-01-02 09:38:13,35.85,233,8353
2026-01-02 09:38:14,35.85,242,8676
2026-01-02 09:38:15,35.85,251,8998
2026-01-02 09:38:16,35.85,248,8891
2026-01-02 09:38:17,35.85,239,8568
2026-01-02 09:38:18,35.85,230,8246
2026-01-02 09:38:19,35.85,250,8962
2026-01-02 09:38:20,35.85,247,8855
2026-01-02 09:38:21,35.85,226,8102
2026-01-02 09:38:22,35.85,245,8783
2026-01-02 09:38:23,35.85,245,8783
2026-01-02 09:38:24,35.85,235,8425
2026-01-02 09:38:25,35.85,271,9715
2026-01-02 09:38:26,35.85,225,8066
2026-01-02 09:38:27,35.85,250,8962
2026-01-02 09:38:28,35.85,242,8676
2026-01-02 09:38:29,35.85,221,7923
2026-01-02 09:38:30,35.85,227,8138
2026-01-02 09:38:31,35.85,251,8998
2026-01-02 09:38:32,35.85,219,7851
2026-01-02 09:38:33,35.85,249,8927
2026-01-02 09:38:34,35.85,244,8747
2026-01-02 09:38:35,35.85,247,8855
2026-01-02 09:38:36,35.85,237,8496
2026-01-02 09:38:37,35.85,221,7923
2026-01-02 09:38:38,35.85,253,9070
2026-01-02 09:38:39,35.85,251,8998
2026-01-02 09:38:40,35.85,254,9106
2026-01-02 09:38:41,35.85,239,8568
2026-01-02 09:38:42,35.85,233,8353
2026-01-02 09:38:43,35.85,228,8174
2026-01-02 09:38:44,35.85,228,8174
2026-01-02 09:38:45,35.85,245,8783
2026-01-02 09:38:46,35.85,241,8640
2026-01-02 09:38:47,35.85,240,8604
2026-01-02 09:38:48,35.85,260,9321
2026-01-02 09:38:49,35.85,221,7923
2026-01-02 09:38:50,35.85,223,7995
2026-01-02 09:38:51,35.85,250,8962
2026-01-02 09:38:52,35.85,231,8281
2026-01-02 09:38:53,35.85,248,8891
2026-01-02 09:38:54,35.85,269,9644
2026-01-02 09:38:55,35.85,219,7851
2026-01-02 09:38:56,35.85,203,7278
2026-01-02 09:38:57,35.85,213,7636
2026-01-02 09:38:58,35.85,238,8532
2026-01-02 09:38:59,35.85,246,8819
2026-01-02 09:39:00,35.85,238,8532
2026-01-02 09:39:01,35.85,259,9285
2026-01-02 09:39:02,35.85,247,8855
2026-01-02 09:39:03,35.85,241,8640
2026-01-02 09:39:04,35.85,234,8389
2026-01-02 09:39:05,35.85,236,8461
2026-01-02 09:39:06,35.85,231,8281
2026-01-02 09:39:07,35.85,273,9787
2026-01-02 09:39:08,35.85,268,9608
2026-01-02 09:39:09,35.85,228,8174
2026-01-02 09:39:10,35.85,240,8604
2026-01-02 09:39:11,35.85,251,8998
2026-01-02 09:39:12,35.85,237,8496
2026-01-02 09:39:13,35.85,257,9213
2026-01-02 09:39:14,35.85,243,8712
2026-01-02 09:39:15,35.85,229,8210
2026-01-02 09:39:16,35.85,267,9572
2026-01-02 09:39:17,35.85,234,8389
2026-01-02 09:39:18,35.85,263,9429
2026-01-02 09:39:19,35.85,237,8496
2026-01-02 09:39:20,35.85,240,8604
2026-01-02 09:39:21,35.85,252,9034
2026-01-02 09:39:22,35.85,259,9285
2026-01-02 09:39:23,35.85,242,8676
2026-01-02 09:39:24,35.85,234,8389
2026-01-02 09:39:25,35.85,240,8604
2026-01-02 09:39:26,35.85,242,8676
2026-01-02 09:39:27,35.85,252,9034
2026-01-02 09:39:28,35.85,222,7959
2026-01-02 09:39:29,35.85,220,7887
2026-01-02 09:39:30,35.85,281,10074
2026-01-02 09:39:31,35.85,217,7779
2026-01-02 09:39:32,35.85,218,7815
2026-01-02 09:39:33,35.85,245,8783
2026-01-02 09:39:34,35.85,248,8891
2026-01-02 09:39:35,35.85,227,8138
2026-01-02 09:39:36,35.85,226,8102
2026-01-02 09:39:37,35.85,224,8030
2026-01-02 09:39:38,35.85,237,8496
2026-01-02 09:39:39,35.85,199,7134
2026-01-02 09:39:40,35.85,246,8819
2026-01-02 09:39:41,35.85,256,9178
2026-01-02 09:39:42,35.85,245,8783
2026-01-02 09:39:43,35.85,260,9321
2026-01-02 09:39:44,35.85,261,9357
2026-01-02 09:39:45,35.85,257,9213
2026-01-02 09:39:46,35.85,236,8461
2026-01-02 09:39:47,35.85,231,8281
2026-01-02 09:39:48,35.85,224,8030
2026-01-02 09:39:49,35.85,258,9249
2026-01-02 09:39:50,35.85,232,8317
2026-01-02 09:39:51,35.85,220,7887
2026-01-02 09:39:52,35.85,204,7313
2026-01-02 09:39:53,35.85,248,8891
2026-01-02 09:39:54,35.85,244,8747
2026-01-02 09:39:55,35.85,262,9393
2026-01-02 09:39:56,35.85,235,8425
2026-01-02 09:39:57,35.85,230,8246
2026-01-02 09:39:58,35.85,244,8747
2026-01-02 09:39:59,35.85,260,9321
2026-01-02 09:40:00,35.85,259,9285
2026-01-02 09:40:01,35.85,235,8425
2026-01-02 09:40:02,35.85,225,8066
2026-01-02 09:40:03,35.85,249,8927
2026-01-02 09:40:04,35.85,251,8998
2026-01-02 09:40:05,35.85,225,8066
2026-01-02 09:40:06,35.85,241,8640
2026-01-02 09:40:07,35.85,241,8640
2026-01-02 09:40:08,35.85,245,8783
2026-01-02 09:40:09,35.85,250,8962
2026-01-02 09:40:10,35.85,264,9464
2026-01-02 09:40:11,35.85,233,8353
2026-01-02 09:40:12,35.85,269,9644
2026-01-02 09:40:13,35.85,252,9034
2026-01-02 09:40:14,35.85,219,7851
2026-01-02 09:40:15,35.85,226,8102
2026-01-02 09:40:16,35.85,220,7887
2026-01-02 09:40:17,35.85,221,7923
2026-01-02 09:40:18,35.85,245,8783
2026-01-02 09:40:19,35.85,240,8604
2026-01-02 09:40:20,35.85,233,8353
2026-01-02 09:40:21,35.85,256,9178
2026-01-02 09:40:22,35.85,238,8532
2026-01-02 09:40:23,35.85,247,8855
2026-01-02 09:40:24,35.85,232,8317
2026-01-02 09:40:25,35.85,221,7923
2026-01-02 09:40:26,35.85,230,8246
2026-01-02 09:40:27,35.85,241,8640
2026-01-02 09:40:28,35.85,240,8604
2026-01-02 09:40:29,35.85,192,6883
2026-01-02 09:40:30,35.85,252,9034
2026-01-02 09:40:31,35.85,253,9070
2026-01-02 09:40:32,35.85,238,8532
2026-01-02 09:40:33,35.85,252,9034
2026-01-02 09:40:34,35.85,248,8891
