timestamp,price,volume,amount
2026-01-02 09:31:01,30.29,1488,45072
2026-01-02 09:31:02,30.51,1534,46802
2026-01-02 09:31:03,30.17,1522,45919
2026-01-02 09:31:04,30.62,1528,46787
2026-01-02 09:31:05,30.20,1537,46417
2026-01-02 09:31:06,30.46,1507,45903
2026-01-02 09:31:07,30.80,1515,46662
2026-01-02 09:31:08,30.80,1437,44260
2026-01-02 09:31:09,30.80,1536,47309
2026-01-02 09:31:10,30.80,1452,44722
2026-01-02 09:31:11,30.80,1509,46477
2026-01-02 09:31:12,30.80,1446,44537
2026-01-02 09:31:13,30.27,1448,43831
2026-01-02 09:31:14,29.94,1440,43114
2026-01-02 09:31:15,29.50,1487,43866
2026-01-02 09:31:16,29.50,1561,46050
2026-01-02 09:31:17,29.50,1513,44634
2026-01-02 09:31:18,29.50,1474,43483
2026-01-02 09:31:19,29.50,1567,46226
2026-01-02 09:31:20,29.50,1565,46168
2026-01-02 09:31:21,29.50,1527,45046
2026-01-02 09:31:22,29.50,1488,43896
2026-01-02 09:31:23,29.50,1609,47466
2026-01-02 09:31:24,29.50,1458,43011
2026-01-02 09:31:25,29.50,1416,41772
2026-01-02 09:31:26,29.50,1472,43424
2026-01-02 09:31:27,29.72,1510,44877
2026-01-02 09:31:28,30.77,1472,45293
2026-01-02 09:31:29,30.80,1407,43336
2026-01-02 09:31:30,30.80,1410,43428
2026-01-02 09:31:31,30.40,1476,44870
2026-01-02 09:31:32,30.28,1494,45238
2026-01-02 09:31:33,30.30,1482,44905
2026-01-02 09:31:34,30.03,1506,45225
2026-01-02 09:31:35,29.97,1485,44505
2026-01-02 09:31:36,29.93,1443,43189
2026-01-02 09:31:37,30.05,1512,45436
2026-01-02 09:31:38,29.86,1475,44044
2026-01-02 09:31:39,30.50,1508,45994
2026-01-02 09:31:40,30.50,1456,44408
2026-01-02 09:31:41,30.50,1459,44500
2026-01-02 09:31:42,30.07,1505,45255
2026-01-02 09:31:43,29.79,1507,44894
2026-01-02 09:31:44,30.07,1455,43752
2026-01-02 09:31:45,30.18,1484,44787
2026-01-02 09:31:46,29.99,1387,41596
2026-01-02 09:31:47,29.85,1495,44626
2026-01-02 09:31:48,30.08,1450,43616
2026-01-02 09:31:49,30.23,1478,44680
2026-01-02 09:31:50,29.99,1464,43905
2026-01-02 09:31:51,29.85,1419,42357
2026-01-02 09:31:52,30.17,1517,45768
2026-01-02 09:31:53,29.86,1426,42580
2026-01-02 09:31:54,29.86,1495,44641
2026-01-02 09:31:55,29.93,1482,44356
2026-01-02 09:31:56,30.08,1475,44368
2026-01-02 09:31:57,30.08,1480,44518
2026-01-02 09:31:58,30.05,1483,44564
2026-01-02 09:31:59,30.15,1478,44562
2026-01-02 09:32:00,30.38,1473,44750
2026-01-02 09:32:01,30.35,1535,46587
2026-01-02 09:32:02,30.01,1495,44865
2026-01-02 09:32:03,30.36,1432,43476
2026-01-02 09:32:04,30.80,1495,46046
2026-01-02 09:32:05,30.80,1506,46385
2026-01-02 09:32:06,30.72,1417,43530
2026-01-02 09:32:07,30.80,1514,46631
2026-01-02 09:32:08,30.67,1506,46189
2026-01-02 09:32:09,30.80,1550,47740
2026-01-02 09:32:10,30.80,1487,45800
2026-01-02 09:32:11,30.80,1467,45184
2026-01-02 09:32:12,30.80,1492,45954
2026-01-02 09:32:13,30.80,1448,44598
2026-01-02 09:32:14,30.43,1379,41963
2026-01-02 09:32:15,30.37,1423,43217
2026-01-02 09:32:16,30.50,1508,45994
2026-01-02 09:32:17,30.62,1502,45991
2026-01-02 09:32:18,30.43,1457,44337
2026-01-02 09:32:19,30.34,1413,42870
2026-01-02 09:32:20,30.49,1539,46924
2026-01-02 09:32:21,30.80,1436,44229
2026-01-02 09:32:22,30.79,1442,44399
2026-01-02 09:32:23,30.57,1499,45824
2026-01-02 09:32:24,30.50,1528,46604
2026-01-02 09:32:25,30.76,1445,44448
2026-01-02 09:32:26,30.80,1494,46015
2026-01-02 09:32:27,30.80,1450,44660
2026-01-02 09:32:28,30.80,1448,44598
2026-01-02 09:32:29,30.80,1472,45338
2026-01-02 09:32:30,30.80,1447,44568
2026-01-02 09:32:31,30.80,1419,43705
2026-01-02 09:32:32,30.80,1393,42904
2026-01-02 09:32:33,30.80,1452,44722
2026-01-02 09:32:34,30.80,1455,44814
2026-01-02 09:32:35,30.80,1481,45615
2026-01-02 09:32:36,30.80,1493,45984
2026-01-02 09:32:37,30.80,1472,45338
2026-01-02 09:32:38,30.80,1510,46508
2026-01-02 09:32:39,30.80,1521,46847
2026-01-02 09:32:40,30.80,1492,45954
2026-01-02 09:32:41,30.80,1437,44260
2026-01-02 09:32:42,30.80,1512,46570
2026-01-02 09:32:43,30.80,1468,45214
2026-01-02 09:32:44,30.80,1468,45214
2026-01-02 09:32:45,30.80,1512,46570
2026-01-02 09:32:46,30.80,1403,43212
2026-01-02 09:32:47,30.80,1432,44106
2026-01-02 09:32:48,30.80,1458,44906
2026-01-02 09:32:49,30.80,1396,42997
2026-01-02 09:32:50,30.80,1439,44321
2026-01-02 09:32:51,30.80,1454,44783
2026-01-02 09:32:52,30.80,1471,45307
2026-01-02 09:32:53,30.80,1484,45707
2026-01-02 09:32:54,30.80,1451,44691
2026-01-02 09:32:55,30.80,1465,45122
2026-01-02 09:32:56,30.80,1433,44136
2026-01-02 09:32:57,30.80,1426,43921
2026-01-02 09:32:58,30.80,1436,44229
2026-01-02 09:32:59,30.80,1454,44783
2026-01-02 09:33:00,30.80,1483,45676
2026-01-02 09:33:01,30.80,1525,46970
2026-01-02 09:33:02,30.80,1473,45368
2026-01-02 09:33:03,30.80,1513,46600
2026-01-02 09:33:04,30.80,1530,47124
2026-01-02 09:33:05,30.80,1459,44937
2026-01-02 09:33:06,30.80,1396,42997
2026-01-02 09:33:07,30.80,1478,45522
2026-01-02 09:33:08,30.80,1456,44845
2026-01-02 09:33:09,30.80,1451,44691
2026-01-02 09:33:10,30.80,1479,45553
2026-01-02 09:33:11,30.80,1456,44845
2026-01-02 09:33:12,30.80,1385,42658
2026-01-02 09:33:13,30.80,1489,45861
2026-01-02 09:33:14,30.80,1412,43490
2026-01-02 09:33:15,30.80,1412,43490
2026-01-02 09:33:16,30.80,1478,45522
2026-01-02 09:33:17,30.80,1460,44968
2026-01-02 09:33:18,30.80,1531,47155
2026-01-02 09:33:19,30.80,1470,45276
2026-01-02 09:33:20,30.80,1425,43890
2026-01-02 09:33:21,30.80,1425,43890
2026-01-02 09:33:22,30.80,1469,45245
2026-01-02 09:33:23,30.80,1513,46600
2026-01-02 09:33:24,30.80,1481,45615
2026-01-02 09:33:25,30.80,1437,44260
2026-01-02 09:33:26,30.80,1383,42596
2026-01-02 09:33:27,30.80,1483,45676
2026-01-02 09:33:28,30.80,1393,42904
2026-01-02 09:33:29,30.80,1415,43582
2026-01-02 09:33:30,30.80,1389,42781
2026-01-02 09:33:31,30.80,1432,44106
2026-01-02 09:33:32,30.80,1406,43305
2026-01-02 09:33:33,30.80,1445,44506
2026-01-02 09:33:34,30.80,1417,43644
2026-01-02 09:33:35,30.80,1448,44598
2026-01-02 09:33:36,30.80,1438,44290
2026-01-02 09:33:37,30.80,1419,43705
2026-01-02 09:33:38,30.80,1408,43366
2026-01-02 09:33:39,30.80,1426,43921
2026-01-02 09:33:40,30.80,1444,44475
2026-01-02 09:33:41,30.80,1389,42781
2026-01-02 09:33:42,30.80,1450,44660
2026-01-02 09:33:43,30.80,1391,42843
2026-01-02 09:33:44,30.80,1400,43120
2026-01-02 09:33:45,30.80,1431,44075
2026-01-02 09:33:46,30.80,1462,45030
2026-01-02 09:33:47,30.80,1428,43982
2026-01-02 09:33:48,30.80,1433,44136
2026-01-02 09:33:49,30.80,1416,43613
2026-01-02 09:33:50,30.80,1479,45553
2026-01-02 09:33:51,30.80,1528,47062
2026-01-02 09:33:52,30.80,1425,43890
2026-01-02 09:33:53,30.80,1450,44660
2026-01-02 09:33:54,30.80,1495,46046
2026-01-02 09:33:55,30.80,1388,42750
2026-01-02 09:33:56,30.80,1525,46970
2026-01-02 09:33:57,30.80,1444,44475
2026-01-02 09:33:58,30.80,1444,44475
2026-01-02 09:33:59,30.80,1411,43459
2026-01-02 09:34:00,30.80,1430,44044
2026-01-02 09:34:01,30.80,1429,44013
2026-01-02 09:34:02,30.80,1409,43397
2026-01-02 09:34:03,30.80,1466,45153
2026-01-02 09:34:04,30.80,1405,43274
2026-01-02 09:34:05,30.80,1484,45707
2026-01-02 09:34:06,30.80,1341,41303
2026-01-02 09:34:07,30.80,1409,43397
2026-01-02 09:34:08,30.80,1441,44383
2026-01-02 09:34:09,30.80,1403,43212
2026-01-02 09:34:10,30.80,1427,43952
2026-01-02 09:34:11,30.80,1438,44290
2026-01-02 09:34:12,30.80,1424,43859
2026-01-02 09:34:13,30.80,1492,45954
2026-01-02 09:34:14,30.80,1443,44444
2026-01-02 09:34:15,30.80,1418,43674
2026-01-02 09:34:16,30.80,1433,44136
2026-01-02 09:34:17,30.80,1392,42874
2026-01-02 09:34:18,30.80,1449,44629
2026-01-02 09:34:19,30.80,1442,44414
2026-01-02 09:34:20,30.80,1421,43767
2026-01-02 09:34:21,30.80,1431,44075
2026-01-02 09:34:22,30.80,1475,45430
2026-01-02 09:34:23,30.80,1430,44044
2026-01-02 09:34:24,30.80,1459,44937
2026-01-02 09:34:25,30.80,1468,45214
2026-01-02 09:34:26,30.80,1439,44321
2026-01-02 09:34:27,30.80,1436,44229
2026-01-02 09:34:28,30.80,1408,43366
2026-01-02 09:34:29,30.80,1436,44229
2026-01-02 09:34:30,30.80,1418,43674
2026-01-02 09:34:31,30.80,1417,43644
2026-01-02 09:34:32,30.80,1478,45522
2026-01-02 09:34:33,30.80,1464,45091
2026-01-02 09:34:34,30.80,1489,45861
2026-01-02 09:34:35,30.80,1405,43274
2026-01-02 09:34:36,30.80,1356,41765
2026-01-02 09:34:37,30.80,1396,42997
2026-01-02 09:34:38,30.80,1430,44044
2026-01-02 09:34:39,30.80,1510,46508
2026-01-02 09:34:40,30.80,1433,44136
2026-01-02 09:34:41,30.80,1398,43058
2026-01-02 09:34:42,30.80,1454,44783
2026-01-02 09:34:43,30.80,1366,42073
2026-01-02 09:34:44,30.80,1406,43305
2026-01-02 09:34:45,30.80,1425,43890
2026-01-02 09:34:46,30.80,1445,44506
2026-01-02 09:34:47,30.80,1459,44937
2026-01-02 09:34:48,30.80,1351,41611
2026-01-02 09:34:49,30.80,1426,43921
2026-01-02 09:34:50,30.80,1442,44414
2026-01-02 09:34:51,30.80,1363,41980
2026-01-02 09:34:52,30.80,1458,44906
2026-01-02 09:34:53,30.80,1401,43151
2026-01-02 09:34:54,30.80,1449,44629
2026-01-02 09:34:55,30.80,1455,44814
2026-01-02 09:34:56,30.80,1428,43982
2026-01-02 09:34:57,30.80,1497,46108
2026-01-02 09:34:58,30.80,1461,44999
2026-01-02 09:34:59,30.80,1456,44845
2026-01-02 09:35:00,30.80,1422,43798
2026-01-02 09:35:01,30.80,1395,42966
2026-01-02 09:35:02,30.80,1406,43305
2026-01-02 09:35:03,30.80,1353,41672
2026-01-02 09:35:04,30.80,1496,46077
2026-01-02 09:35:05,30.80,1443,44444
2026-01-02 09:35:06,30.80,1380,42504
2026-01-02 09:35:07,30.80,1417,43644
2026-01-02 09:35:08,30.80,1472,45338
2026-01-02 09:35:09,30.80,1443,44444
2026-01-02 09:35:10,30.80,1339,41241
2026-01-02 09:35:11,30.80,1431,44075
2026-01-02 09:35:12,30.80,1445,44506
2026-01-02 09:35:13,30.80,1426,43921
2026-01-02 09:35:14,30.80,1389,42781
2026-01-02 09:35:15,30.80,1464,45091
2026-01-02 09:35:16,30.80,1427,43952
2026-01-02 09:35:17,30.80,1410,43428
2026-01-02 09:35:18,30.80,1407,43336
2026-01-02 09:35:19,30.80,1431,44075
2026-01-02 09:35:20,30.80,1449,44629
2026-01-02 09:35:21,30.80,1421,43767
2026-01-02 09:35:22,30.80,1426,43921
2026-01-02 09:35:23,30.80,1384,42627
2026-01-02 09:35:24,30.80,1454,44783
2026-01-02 09:35:25,30.80,1513,46600
2026-01-02 09:35:26,30.80,1427,43952
2026-01-02 09:35:27,30.80,1426,43921
2026-01-02 09:35:28,30.80,1365,42042
2026-01-02 09:35:29,30.80,1411,43459
2026-01-02 09:35:30,30.80,1488,45830
2026-01-02 09:35:31,30.80,1426,43921
2026-01-02 09:35:32,30.80,1387,42720
2026-01-02 09:35:33,30.80,1384,42627
2026-01-02 09:35:34,30.80,1399,43089
2026-01-02 09:35:35,30.80,1393,42904
2026-01-02 09:35:36,30.80,1434,44167
2026-01-02 09:35:37,30.80,1438,44290
2026-01-02 09:35:38,30.80,1411,43459
2026-01-02 09:35:39,30.80,1388,42750
2026-01-02 09:35:40,30.80,1486,45769
2026-01-02 09:35:41,30.80,1435,44198
2026-01-02 09:35:42,30.80,1390,42812
2026-01-02 09:35:43,30.80,1448,44598
2026-01-02 09:35:44,30.80,1425,43890
2026-01-02 09:35:45,30.80,1344,41395
2026-01-02 09:35:46,30.80,1392,42874
2026-01-02 09:35:47,30.80,1408,43366
2026-01-02 09:35:48,30.80,1386,42689
2026-01-02 09:35:49,30.80,1392,42874
2026-01-02 09:35:50,30.80,1448,44598
2026-01-02 09:35:51,30.80,1413,43520
2026-01-02 09:35:52,30.80,1410,43428
2026-01-02 09:35:53,30.80,1396,42997
2026-01-02 09:35:54,30.80,1408,43366
2026-01-02 09:35:55,30.80,1466,45153
2026-01-02 09:35:56,30.80,1405,43274
2026-01-02 09:35:57,30.80,1388,42750
2026-01-02 09:35:58,30.80,1498,46138
2026-01-02 09:35:59,30.80,1412,43490
2026-01-02 09:36:00,30.80,1391,42843
2026-01-02 09:36:01,30.80,1503,46292
2026-01-02 09:36:02,30.80,1411,43459
2026-01-02 09:36:03,30.80,1391,42843
2026-01-02 09:36:04,30.80,1399,43089
2026-01-02 09:36:05,30.80,1374,42319
2026-01-02 09:36:06,30.35,1434,43522
2026-01-02 09:36:07,30.28,1464,44330
2026-01-02 09:36:08,30.49,1435,43753
2026-01-02 09:36:09,30.80,1400,43120
2026-01-02 09:36:10,30.80,1404,43243
2026-01-02 09:36:11,30.80,1397,43028
2026-01-02 09:36:12,30.80,1443,44444
2026-01-02 09:36:13,30.80,1436,44229
2026-01-02 09:36:14,30.80,1407,43336
2026-01-02 09:36:15,30.80,1442,44414
2026-01-02 09:36:16,30.80,1443,44444
2026-01-02 09:36:17,30.80,1409,43397
2026-01-02 09:36:18,30.80,1462,45030
2026-01-02 09:36:19,30.80,1488,45830
2026-01-02 09:36:20,30.80,1423,43828
2026-01-02 09:36:21,30.80,1399,43089
2026-01-02 09:36:22,30.80,1422,43798
2026-01-02 09:36:23,30.80,1338,41210
2026-01-02 09:36:24,30.80,1451,44691
2026-01-02 09:36:25,30.80,1404,43243
2026-01-02 09:36:26,30.80,1381,42535
2026-01-02 09:36:27,30.65,1454,44565
2026-01-02 09:36:28,30.31,1424,43161
2026-01-02 09:36:29,29.71,1351,40138
2026-01-02 09:36:30,29.92,1484,44401
2026-01-02 09:36:31,29.84,1457,43477
2026-01-02 09:36:32,30.04,1374,41275
2026-01-02 09:36:33,30.34,1446,43872
2026-01-02 09:36:34,30.23,1366,41294
2026-01-02 09:36:35,30.09,1381,41554
2026-01-02 09:36:36,30.28,1391,42119
2026-01-02 09:36:37,30.41,1352,41114
2026-01-02 09:36:38,30.59,1371,41939
2026-01-02 09:36:39,30.29,1379,41770
2026-01-02 09:36:40,30.08,1444,43436
2026-01-02 09:36:41,30.43,1431,43545
2026-01-02 09:36:42,30.80,1385,42658
2026-01-02 09:36:43,30.80,1378,42442
2026-01-02 09:36:44,30.80,1438,44290
2026-01-02 09:36:45,30.80,1374,42319
2026-01-02 09:36:46,30.80,1437,44260
2026-01-02 09:36:47,30.80,1335,41118
2026-01-02 09:36:48,30.80,1465,45122
2026-01-02 09:36:49,30.80,1393,42904
2026-01-02 09:36:50,30.80,1376,42381
2026-01-02 09:36:51,30.80,1361,41919
2026-01-02 09:36:52,30.80,1393,42904
2026-01-02 09:36:53,30.80,1425,43890
2026-01-02 09:36:54,30.80,1360,41888
2026-01-02 09:36:55,30.80,1346,41457
2026-01-02 09:36:56,30.80,1436,44229
2026-01-02 09:36:57,30.80,1411,43459
2026-01-02 09:36:58,30.80,1359,41857
2026-01-02 09:36:59,30.80,1345,41426
2026-01-02 09:37:00,30.80,1412,43490
2026-01-02 09:37:01,30.80,1387,42720
2026-01-02 09:37:02,30.80,1392,42874
2026-01-02 09:37:03,30.80,1436,44229
2026-01-02 09:37:04,30.80,1377,42412
2026-01-02 09:37:05,30.80,1403,43212
2026-01-02 09:37:06,30.80,1363,41980
2026-01-02 09:37:07,30.80,1404,43243
2026-01-02 09:37:08,30.80,1403,43212
2026-01-02 09:37:09,30.80,1318,40594
2026-01-02 09:37:10,30.80,1344,41395
2026-01-02 09:37:11,30.80,1357,41796
2026-01-02 09:37:12,30.80,1365,42042
2026-01-02 09:37:13,30.80,1417,43644
2026-01-02 09:37:14,30.80,1377,42412
2026-01-02 09:37:15,30.80,1381,42535
2026-01-02 09:37:16,30.80,1381,42535
2026-01-02 09:37:17,30.80,1405,43274
2026-01-02 09:37:18,30.80,1397,43028
2026-01-02 09:37:19,30.80,1326,40841
2026-01-02 09:37:20,30.80,1431,44075
2026-01-02 09:37:21,30.80,1359,41857
2026-01-02 09:37:22,30.80,1374,42319
2026-01-02 09:37:23,30.80,1430,44044
2026-01-02 09:37:24,30.80,1431,44075
2026-01-02 09:37:25,30.80,1348,41518
2026-01-02 09:37:26,30.80,1392,42874
2026-01-02 09:37:27,30.80,1390,42812
2026-01-02 09:37:28,30.80,1385,42658
2026-01-02 09:37:29,30.80,1450,44660
2026-01-02 09:37:30,30.80,1369,42165
2026-01-02 09:37:31,30.80,1340,41272
2026-01-02 09:37:32,30.80,1414,43551
2026-01-02 09:37:33,30.80,1427,43952
2026-01-02 09:37:34,30.80,1435,44198
2026-01-02 09:37:35,30.80,1388,42750
2026-01-02 09:37:36,30.80,1362,41950
2026-01-02 09:37:37,30.80,1360,41888
2026-01-02 09:37:38,30.80,1368,42134
2026-01-02 09:37:39,30.80,1395,42966
2026-01-02 09:37:40,30.80,1402,43182
2026-01-02 09:37:41,30.80,1361,41919
2026-01-02 09:37:42,30.80,1363,41980
2026-01-02 09:37:43,30.80,1437,44260
2026-01-02 09:37:44,30.80,1372,42258
2026-01-02 09:37:45,30.80,1392,42874
2026-01-02 09:37:46,30.80,1389,42781
2026-01-02 09:37:47,30.80,1358,41826
2026-01-02 09:37:48,30.80,1332,41026
2026-01-02 09:37:49,30.80,1320,40656
2026-01-02 09:37:50,30.80,1331,40995
2026-01-02 09:37:51,30.80,1364,42011
2026-01-02 09:37:52,30.80,1414,43551
2026-01-02 09:37:53,30.80,1389,42781
2026-01-02 09:37:54,30.80,1375,42350
2026-01-02 09:37:55,30.80,1378,42442
2026-01-02 09:37:56,30.80,1401,43151
2026-01-02 09:37:57,30.80,1419,43705
2026-01-02 09:37:58,30.80,1384,42627
2026-01-02 09:37:59,30.80,1364,42011
2026-01-02 09:38:00,30.80,1322,40718
2026-01-02 09:38:01,30.80,1402,43182
2026-01-02 09:38:02,30.80,1437,44260
2026-01-02 09:38:03,30.80,1383,42596
2026-01-02 09:38:04,30.80,1358,41826
2026-01-02 09:38:05,30.80,1328,40902
2026-01-02 09:38:06,30.80,1358,41826
2026-01-02 09:38:07,30.80,1387,42720
2026-01-02 09:38:08,30.80,1410,43428
2026-01-02 09:38:09,30.80,1322,40718
2026-01-02 09:38:10,30.80,1471,45307
2026-01-02 09:38:11,30.80,1381,42535
2026-01-02 09:38:12,30.80,1377,42412
2026-01-02 09:38:13,30.80,1356,41765
2026-01-02 09:38:14,30.80,1361,41919
2026-01-02 09:38:15,30.80,1374,42319
2026-01-02 09:38:16,30.80,1369,42165
2026-01-02 09:38:17,30.80,1373,42288
2026-01-02 09:38:18,30.80,1386,42689
2026-01-02 09:38:19,30.80,1373,42288
2026-01-02 09:38:20,30.80,1407,43336
2026-01-02 09:38:21,30.80,1398,43058
2026-01-02 09:38:22,30.80,1316,40533
2026-01-02 09:38:23,30.80,1339,41241
2026-01-02 09:38:24,30.80,1360,41888
2026-01-02 09:38:25,30.80,1393,42904
2026-01-02 09:38:26,30.80,1284,39547
2026-01-02 09:38:27,30.80,1392,42874
2026-01-02 09:38:28,30.80,1363,41980
2026-01-02 09:38:29,30.80,1468,45214
2026-01-02 09:38:30,30.80,1330,40964
2026-01-02 09:38:31,30.80,1442,44414
2026-01-02 09:38:32,30.80,1358,41826
2026-01-02 09:38:33,30.80,1372,42258
2026-01-02 09:38:34,30.80,1357,41796
2026-01-02 09:38:35,30.80,1393,42904
2026-01-02 09:38:36,30.80,1328,40902
2026-01-02 09:38:37,30.80,1344,41395
2026-01-02 09:38:38,30.80,1351,41611
2026-01-02 09:38:39,30.80,1415,43582
2026-01-02 09:38:40,30.80,1405,43274
2026-01-02 09:38:41,30.80,1365,42042
2026-01-02 09:38:42,30.80,1271,39147
2026-01-02 09:38:43,30.80,1351,41611
2026-01-02 09:38:44,30.80,1410,43428
2026-01-02 09:38:45,30.80,1343,41364
2026-01-02 09:38:46,30.80,1324,40779
2026-01-02 09:38:47,30.80,1402,43182
2026-01-02 09:38:48,30.80,1352,41642
2026-01-02 09:38:49,30.80,1377,42412
2026-01-02 09:38:50,30.80,1368,42134
2026-01-02 09:38:51,30.80,1415,43582
2026-01-02 09:38:52,30.80,1413,43520
2026-01-02 09:38:53,30.80,1323,40748
2026-01-02 09:38:54,30.80,1373,42288
2026-01-02 09:38:55,30.80,1346,41457
2026-01-02 09:38:56,30.80,1395,42966
2026-01-02 09:38:57,30.80,1334,41087
2026-01-02 09:38:58,30.80,1305,40194
2026-01-02 09:38:59,30.80,1412,43490
2026-01-02 09:39:00,30.80,1352,41642
2026-01-02 09:39:01,30.80,1435,44198
2026-01-02 09:39:02,30.80,1420,43736
2026-01-02 09:39:03,30.80,1421,43767
2026-01-02 09:39:04,30.80,1470,45276
2026-01-02 09:39:05,30.80,1379,42473
2026-01-02 09:39:06,30.80,1324,40779
2026-01-02 09:39:07,30.80,1451,44691
2026-01-02 09:39:08,30.80,1329,40933
2026-01-02 09:39:09,30.80,1332,41026
2026-01-02 09:39:10,30.80,1305,40194
2026-01-02 09:39:11,30.80,1360,41888
2026-01-02 09:39:12,30.80,1341,41303
2026-01-02 09:39:13,30.80,1397,43028
2026-01-02 09:39:14,30.80,1403,43212
2026-01-02 09:39:15,30.80,1348,41518
2026-01-02 09:39:16,30.80,1347,41488
2026-01-02 09:39:17,30.80,1365,42042
2026-01-02 09:39:18,30.80,1374,42319
2026-01-02 09:39:19,30.80,1379,42473
2026-01-02 09:39:20,30.80,1372,42258
2026-01-02 09:39:21,30.80,1323,40748
2026-01-02 09:39:22,30.80,1364,42011
2026-01-02 09:39:23,30.80,1326,40841
2026-01-02 09:39:24,30.80,1390,42812
2026-01-02 09:39:25,30.80,1313,40440
2026-01-02 09:39:26,30.80,1356,41765
2026-01-02 09:39:27,30.80,1323,40748
2026-01-02 09:39:28,30.80,1388,42750
2026-01-02 09:39:29,30.80,1379,42473
2026-01-02 09:39:30,30.80,1319,40625
2026-01-02 09:39:31,30.80,1317,40564
2026-01-02 09:39:32,30.80,1438,44290
2026-01-02 09:39:33,30.80,1361,41919
2026-01-02 09:39:34,30.80,1418,43674
2026-01-02 09:39:35,30.80,1327,40872
2026-01-02 09:39:36,30.80,1406,43305
2026-01-02 09:39:37,30.80,1317,40564
2026-01-02 09:39:38,30.80,1349,41549
2026-01-02 09:39:39,30.80,1351,41611
2026-01-02 09:39:40,30.80,1393,42904
2026-01-02 09:39:41,30.80,1350,41580
2026-01-02 09:39:42,30.80,1327,40872
2026-01-02 09:39:43,30.80,1394,42935
2026-01-02 09:39:44,30.80,1384,42627
2026-01-02 09:39:45,30.80,1357,41796
2026-01-02 09:39:46,30.80,1374,42319
2026-01-02 09:39:47,30.80,1311,40379
2026-01-02 09:39:48,30.80,1387,42720
2026-01-02 09:39:49,30.80,1364,42011
2026-01-02 09:39:50,30.80,1375,42350
2026-01-02 09:39:51,30.80,1367,42104
2026-01-02 09:39:52,30.80,1368,42134
2026-01-02 09:39:53,30.80,1404,43243
2026-01-02 09:39:54,30.80,1370,42196
2026-01-02 09:39:55,30.80,1340,41272
2026-01-02 09:39:56,30.80,1335,41118
2026-01-02 09:39:57,30.80,1352,41642
2026-01-02 09:39:58,30.80,1424,43859
2026-01-02 09:39:59,30.80,1307,40256
2026-01-02 09:40:00,30.80,1475,45430
2026-01-02 09:40:01,30.80,1401,43151
2026-01-02 09:40:02,30.80,1341,41303
2026-01-02 09:40:03,30.80,1335,41118
2026-01-02 09:40:04,30.80,1391,42843
2026-01-02 09:40:05,30.80,1343,41364
2026-01-02 09:40:06,30.80,1433,44136
