date,open,close,high,low,volume,amount
2025-03-20,59.98,59.86,59.99,59.39,3531199,211182025
2025-03-21,59.86,59.91,60.93,58.79,5721294,342546840
2025-03-24,59.91,61.89,63.05,59.55,11487833,701912862
2025-03-25,61.89,62.14,63.13,61.60,3097302,192624313
2025-03-26,62.14,59.66,63.37,59.02,3851255,235113941
2025-03-27,59.66,61.44,61.62,59.34,7142227,432207665
2025-03-28,61.44,60.46,61.78,60.35,5033067,307056869
2025-03-31,60.46,60.24,61.11,60.07,3135130,189576194
2025-04-01,60.24,59.68,60.58,59.08,3752905,224779597
2025-04-02,59.68,58.50,60.43,57.96,5217561,308590854
2025-04-03,58.50,59.16,59.47,58.13,2826479,166244409
2025-04-08,59.16,60.09,60.38,59.13,3569984,213095200
2025-04-09,60.09,60.05,60.19,60.00,2803226,168426932
2025-04-10,60.05,59.85,60.77,59.08,2937870,176084408
2025-04-11,59.85,61.25,61.88,58.73,2906518,175644210
2025-04-14,61.25,61.61,61.78,61.15,100000,6144732
2025-04-15,61.61,60.79,62.51,60.31,6501280,398549931
2025-04-16,60.79,61.76,61.88,60.61,2726379,167023750
2025-04-17,61.76,60.27,61.96,60.26,5304900,323933250
2025-04-18,60.27,60.57,61.47,59.42,7805265,471670059
2025-04-21,60.57,61.51,62.05,60.16,4046490,247132911
2025-04-22,61.51,63.04,64.46,60.75,6114473,381790077
2025-04-23,63.04,63.43,64.33,62.74,5620529,356264119
2025-04-24,63.43,63.51,63.92,63.13,3370251,214002619
2025-04-25,63.51,63.34,63.89,62.87,6025398,382024789
2025-04-28,63.34,61.62,63.59,60.80,7294790,454732955
2025-04-29,61.62,61.78,62.47,61.56,6166687,381450040
2025-04-30,61.78,62.58,62.80,61.42,3496810,217312247
2025-05-06,62.58,62.88,63.04,62.23,1676326,105081368
2025-05-07,62.88,63.72,64.11,62.61,5482926,347234156
2025-05-08,63.72,62.37,64.69,61.43,5931731,374013289
2025-05-09,62.37,62.49,62.90,61.44,7794460,485591543
2025-05-12,62.49,61.93,62.74,61.04,4410070,273643143
2025-05-13,61.93,61.69,62.08,60.29,14079740,865853811
2025-05-14,61.69,60.65,62.59,60.27,4320354,264838081
2025-05-15,60.65,60.59,60.94,59.10,5632144,339726361
2025-05-16,60.59,61.07,61.71,59.61,9331147,566812813
2025-05-19,61.07,60.95,61.43,60.65,7553557,460946647
2025-05-20,60.95,60.49,62.10,60.46,4280713,261131573
2025-05-21,60.49,60.63,61.87,59.26,3892057,235708861
2025-05-22,60.63,59.23,61.20,58.26,4588945,274552368
2025-05-23,59.23,58.30,59.54,57.57,3385848,198609052
2025-05-26,58.30,58.12,58.57,58.08,3712515,216309243
2025-05-27,58.12,57.04,59.24,56.35,3707042,213847869
2025-05-28,57.04,56.27,57.38,56.18,5702456,323434455
2025-05-29,56.27,54.05,56.48,53.96,5167467,285197972
2025-05-30,54.05,54.35,54.41,53.44,3724526,201352039
2025-06-03,54.35,55.07,55.41,54.31,5061010,277255573
2025-06-04,55.07,54.57,55.15,53.83,10538339,575986603
2025-06-05,54.57,53.48,54.91,52.70,2601593,140266058
2025-06-06,53.48,53.81,53.88,53.22,4189992,224563627
2025-06-09,53.81,53.18,54.26,53.06,7118713,381400392
2025-06-10,53.18,53.00,53.62,52.48,11185769,593626707
2025-06-11,53.00,52.37,53.38,51.55,1739565,91454020
2025-06-12,52.37,52.18,52.37,51.96,10119057,528425976
2025-06-13,52.18,52.79,53.31,52.17,6935317,364895713
2025-06-16,52.79,52.69,52.89,51.71,8856263,465145196
2025-06-17,52.69,54.15,54.42,52.35,6799423,363095549
2025-06-18,54.15,53.82,54.95,52.91,2085811,112541503
2025-06-19,53.82,56.04,56.37,53.78,685916,37726172
2025-06-20,56.04,55.12,56.43,54.78,5412800,300926703
2025-06-23,55.12,55.51,56.64,54.72,4240066,235311482
2025-06-24,55.51,57.10,57.56,54.99,4261913,239897115
2025-06-25,57.10,56.63,57.11,56.52,7128612,405177523
2025-06-26,56.63,58.08,59.18,55.92,4912150,282204981
2025-06-27,58.08,58.97,59.22,57.82,5330305,311944331
2025-06-30,58.97,58.89,59.19,58.03,3010243,176920507
2025-07-01,58.89,59.31,59.50,58.47,8742658,516188579
2025-07-02,59.31,59.95,60.46,59.31,4309829,257533691
2025-07-03,59.95,60.32,61.37,59.48,7296850,439847318
2025-07-04,60.32,61.69,61.96,59.32,4710788,286515975
2025-07-07,61.69,62.25,63.05,61.29,10025006,622246800
2025-07-08,62.25,62.27,62.78,62.10,2004249,124963426
2025-07-09,62.27,62.26,63.06,62.06,2708674,169053053
2025-07-10,62.26,61.89,63.82,61.16,3519412,219194305
2025-07-11,61.89,63.70,64.64,61.46,7746444,487412815
2025-07-14,63.70,62.16,64.68,62.15,12105822,764741379
2025-07-15,62.16,61.67,62.37,60.39,4667399,287735495
2025-07-16,61.67,61.46,61.69,60.91,1780546,109379380
2025-07-17,61.46,59.76,62.09,59.26,10887707,660248801
2025-07-18,59.76,60.62,60.64,58.82,12989635,778879654
2025-07-21,60.62,60.14,61.50,59.92,1647474,99746976
2025-07-22,60.14,61.18,61.91,59.62,3850330,233770106
2025-07-23,61.18,61.92,62.08,60.52,3562923,218857723
2025-07-24,61.92,62.57,63.25,61.57,6712409,418363639
2025-07-25,62.57,62.40,63.42,62.36,7617760,477540679
2025-07-28,62.40,61.16,62.62,60.36,3785932,233349697
2025-07-29,61.16,62.12,62.12,60.89,5956777,366783999
2025-07-30,62.12,63.99,64.89,61.26,3082111,194367298
2025-07-31,63.99,64.46,64.90,63.77,3735286,240108095
2025-08-01,64.46,66.21,66.41,63.84,3423577,223313764
2025-08-04,66.21,66.39,66.62,65.24,3377527,223298487
2025-08-05,66.39,68.36,68.76,66.21,3128816,210976111
2025-08-06,68.36,70.49,71.16,68.36,4929617,343075631
2025-08-07,70.49,69.44,71.56,68.97,6047176,424020107
2025-08-08,69.44,68.75,69.57,68.75,6400719,442474201
2025-08-11,68.75,69.25,69.26,68.37,2772967,191078954
2025-08-12,69.25,72.21,72.75,69.09,5739180,406487011
2025-08-13,72.21,73.97,74.55,72.20,3539989,259235228
2025-08-14,73.97,72.76,74.91,72.71,100000,7358625
2025-08-15,72.76,72.00,73.03,70.34,3206299,230957415
2025-08-18,72.00,71.14,72.21,70.99,8456208,605330708
2025-08-19,71.14,71.04,71.58,69.79,2335639,165564457
2025-08-20,71.04,70.27,73.39,70.08,3028384,215613572
2025-08-21,70.27,69.22,70.38,67.70,2852451,197941885
2025-08-22,69.22,70.24,70.32,69.03,8935361,622795549
2025-08-25,70.24,69.67,70.37,69.42,3906439,273158669
2025-08-26,69.67,70.97,71.11,68.20,1722490,120554665
2025-08-27,70.97,69.32,72.37,68.26,5094658,357804312
2025-08-28,69.32,69.24,69.84,69.15,1129505,78374542
2025-08-29,69.24,66.98,69.59,66.89,2430292,165685848
2025-09-01,66.98,66.89,67.40,66.26,3310174,221395382
2025-09-02,66.89,66.87,67.89,66.65,8269780,554712725
2025-09-03,66.87,66.19,67.42,65.51,11507475,765234981
2025-09-04,66.19,65.97,66.44,65.83,3417043,225887373
2025-09-05,65.97,67.85,68.56,65.42,2127359,142423248
2025-09-08,67.85,68.22,68.75,67.68,11628545,792181829
2025-09-09,68.22,67.84,68.84,67.52,8005737,545202010
2025-09-10,67.84,66.98,68.71,66.14,2825834,190513552
2025-09-11,66.98,65.75,68.06,65.20,2540715,168948217
2025-09-12,65.75,64.73,66.48,64.54,1069341,69906343
2025-09-16,64.73,63.62,65.05,62.79,3896069,249533361
2025-09-17,63.62,64.26,64.34,63.18,4154239,265254067
2025-09-18,64.26,62.42,64.79,62.14,2388474,151436002
2025-09-19,62.42,62.55,64.00,62.22,14206427,892117028
2025-09-22,62.55,63.08,63.45,61.96,8737232,548342888
2025-09-23,63.08,63.06,63.63,62.87,5544122,350164050
2025-09-24,63.06,64.72,64.94,62.64,9524281,607996019
2025-09-25,64.72,65.37,65.78,64.20,7178297,466706253
2025-09-26,65.37,66.22,67.15,64.84,2382589,157001272
2025-09-29,66.22,66.63,66.74,65.45,3037014,201229342
2025-09-30,66.63,65.27,66.89,64.65,5085134,334898016
2025-10-09,65.27,65.68,65.92,64.64,1728994,113042710
2025-10-10,65.68,65.97,66.71,65.17,3927573,258757538
2025-10-13,65.97,65.17,67.02,64.72,2338036,153655718
2025-10-14,65.17,67.56,67.97,65.16,3477950,231169200
2025-10-15,67.56,67.72,68.15,67.39,8279065,560520218
2025-10-16,67.72,67.98,68.54,67.50,2347846,159498153
2025-10-17,67.98,66.80,68.89,66.48,5075771,342805799
2025-10-20,66.80,66.50,67.52,65.57,6488374,432115974
2025-10-21,66.50,67.46,67.63,65.67,8340043,557253881
2025-10-22,67.46,67.34,67.68,67.28,3374223,227571167
2025-10-23,67.34,68.16,69.29,67.17,5241422,356374405
2025-10-24,68.16,67.94,68.73,67.64,3955714,269452126
2025-10-27,67.94,68.27,68.97,67.16,3383645,230373350
2025-10-28,68.27,67.19,68.64,67.08,12654148,857883881
2025-10-29,67.19,66.24,67.76,65.99,4764423,318238034
2025-10-30,66.24,63.16,66.90,63.08,7578264,491411963
2025-10-31,63.16,62.26,63.61,61.72,6445756,404068552
2025-11-03,62.26,62.29,62.82,61.69,3390944,211135662
2025-11-04,62.29,63.60,64.64,61.53,100000,6301406
2025-11-05,63.60,64.61,64.92,62.54,3028730,193592386
2025-11-06,64.61,65.29,66.37,64.24,239007,15565922
2025-11-07,65.29,64.04,65.95,63.78,8830378,571905618
2025-11-10,64.04,65.68,66.07,63.44,3091049,200320648
2025-11-11,65.68,65.80,66.23,65.17,5048347,331777031
2025-11-12,65.80,64.88,66.39,63.75,4895666,319215455
2025-11-13,64.88,64.44,66.16,64.26,11787997,765481310
2025-11-14,64.44,64.32,65.16,64.21,2762795,178286235
2025-11-17,64.32,63.30,64.69,62.80,6414403,409109817
2025-11-18,63.30,61.90,63.32,61.81,2535611,158687319
2025-11-19,61.90,61.28,61.99,60.70,4383647,269444417
2025-11-20,61.28,60.75,62.27,60.74,9087974,556699080
2025-11-21,60.75,61.19,61.52,59.76,1312359,79798062
2025-11-24,61.19,62.10,62.99,60.84,11204872,692248190
2025-11-25,62.10,60.48,62.29,60.17,6645045,407080607
2025-11-26,60.48,60.77,61.10,59.80,6451714,390576894
2025-11-27,60.77,62.27,63.43,60.58,10773465,665400688
2025-11-28,62.27,61.11,63.13,60.59,13157779,812855864
2025-12-01,61.11,61.52,62.02,60.89,7834120,480911208
2025-12-02,61.52,61.70,61.73,61.02,9315203,572824746
2025-12-03,61.70,60.97,62.82,60.94,3107885,191470236
2025-12-04,60.97,59.61,61.96,58.98,4750948,286871208
2025-12-05,59.61,60.93,61.42,59.53,8674181,523680791
2025-12-08,60.93,61.82,62.58,60.91,5783154,356002154
2025-12-09,61.82,61.98,63.33,61.34,3133366,194624272
2025-12-10,61.98,62.44,63.12,61.70,7238647,451024294
2025-12-11,62.44,62.29,63.33,62.13,2284725,142904886
2025-12-12,62.29,63.74,64.65,62.05,6024845,380678465
2025-12-15,63.74,63.54,64.77,61.69,5713760,362459659
2025-12-16,63.54,62.75,63.70,62.67,4455105,281399949
2025-12-17,62.75,64.11,64.89,62.01,2892282,183481783
2025-12-18,64.11,65.80,66.29,63.72,7864856,511044320
2025-12-19,65.80,65.35,66.32,64.71,15051581,986568093
2025-12-22,65.35,65.30,67.00,65.04,4777615,313760457
2025-12-23,65.30,66.96,67.99,64.70,2018671,133710274
2025-12-24,66.96,70.63,70.98,66.18,4524854,310795286
2025-12-25,70.63,68.58,71.03,68.47,1906438,132835956
2025-12-26,68.58,67.46,69.07,67.43,5458966,371951746
2025-12-29,67.46,67.40,67.59,67.20,7559915,509613716
2025-12-30,67.40,68.31,69.35,67.24,2697126,183604288
2025-12-31,68.31,68.71,69.07,67.86,4677848,320376924
2026-01-02,68.71,71.96,74.51,68.16,5621916,398221321
