date,open,close,high,low,volume,amount
2025-03-17,46.58,47.05,47.50,46.01,3808032,178158607
2025-03-18,47.05,47.85,47.87,46.96,1797854,85273566
2025-03-19,47.85,47.64,48.37,47.54,5045230,241408575
2025-03-20,47.64,47.41,47.80,46.85,2317553,109906874
2025-03-21,47.41,47.45,47.81,46.78,4796478,227171416
2025-03-24,47.45,48.42,48.51,47.39,4671927,223980821
2025-03-25,48.42,47.72,48.53,47.40,2577617,123768871
2025-03-26,47.72,48.10,48.86,47.72,4346361,209054879
2025-03-27,48.10,47.75,48.22,47.41,2074616,99308156
2025-03-28,47.75,48.47,48.58,47.53,12306386,591722658
2025-03-31,48.47,47.74,48.50,47.73,1236430,59485768
2025-04-01,47.74,47.35,47.90,47.27,1498585,71282257
2025-04-02,47.35,45.53,47.56,45.25,2876016,133511862
2025-04-03,45.53,45.98,46.01,45.24,3018287,137905674
2025-04-08,45.98,45.64,46.23,45.63,5576403,255801732
2025-04-09,45.64,45.78,46.06,45.54,5607726,256577260
2025-04-10,45.78,45.42,46.08,45.14,8248574,376170369
2025-04-11,45.42,45.33,45.76,45.24,4435827,201558854
2025-04-14,45.33,46.00,46.03,45.14,3976468,181426326
2025-04-15,46.00,45.77,46.39,45.00,4025417,184314911
2025-04-16,45.77,45.66,45.83,45.61,2448574,111938854
2025-04-17,45.66,46.06,46.34,45.05,8287404,379365987
2025-04-18,46.06,45.58,46.30,45.54,7137345,327396100
2025-04-21,45.58,44.81,45.89,44.77,7202400,326012783
2025-04-22,44.81,44.93,44.99,44.71,3878208,173969176
2025-04-23,44.93,45.00,45.27,44.88,3507355,157892942
2025-04-24,45.00,44.78,45.16,44.76,10093239,453427388
2025-04-25,44.78,45.16,45.48,44.65,2293151,103232779
2025-04-28,45.16,45.16,45.40,45.14,8427372,381048179
2025-04-29,45.16,45.50,45.54,44.94,8958929,405718939
2025-04-30,45.50,45.00,45.63,44.83,2084638,94313152
2025-05-06,45.00,45.66,46.11,44.93,3383323,153697723
2025-05-07,45.66,45.97,46.12,45.51,2384685,109251786
2025-05-08,45.97,46.60,46.74,45.67,5642651,260944362
2025-05-09,46.60,46.29,46.66,46.13,1951433,90585348
2025-05-12,46.29,45.66,46.63,45.28,9263689,425814018
2025-05-13,45.66,45.23,46.14,45.20,5320054,242382465
2025-05-14,45.23,45.55,45.92,44.98,1391614,63203811
2025-05-15,45.55,45.77,45.80,45.27,3291806,150096622
2025-05-16,45.77,45.45,45.89,44.99,3092058,140768896
2025-05-19,45.45,45.45,46.15,45.22,2586861,117878798
2025-05-20,45.45,45.31,46.11,45.06,5439151,247392672
2025-05-21,45.31,44.60,45.40,44.26,4376864,196486836
2025-05-22,44.60,45.09,45.23,44.04,3744326,167521249
2025-05-23,45.09,45.70,46.71,44.95,5085327,231955636
2025-05-26,45.70,46.00,46.10,45.50,3099615,142040166
2025-05-27,46.00,46.46,46.47,45.88,2244616,103707295
2025-05-28,46.46,46.37,46.48,46.11,6588763,305424318
2025-05-29,46.37,45.85,46.99,45.85,2661946,123158058
2025-05-30,45.85,46.75,46.95,45.73,934161,43268740
2025-06-03,46.75,47.06,47.16,46.60,4233748,198533277
2025-06-04,47.06,46.62,47.45,46.27,8354637,391398226
2025-06-05,46.62,46.46,46.98,46.46,4532983,211365817
2025-06-06,46.46,46.46,46.57,46.30,3879912,180206572
2025-06-09,46.46,46.58,46.61,45.74,2872043,133103891
2025-06-10,46.58,46.73,46.74,46.22,3625466,168824726
2025-06-11,46.73,46.50,47.18,46.28,4672514,218075558
2025-06-12,46.50,47.23,47.40,46.10,3175756,148645856
2025-06-13,47.23,47.35,47.35,46.70,8194524,386435276
2025-06-16,47.35,47.54,47.86,46.28,2461875,116347454
2025-06-17,47.54,47.10,47.89,46.64,2535940,119936392
2025-06-18,47.10,46.79,47.25,46.71,6257052,293856649
2025-06-19,46.79,46.27,46.86,46.16,4580219,213072133
2025-06-20,46.27,45.63,46.49,45.61,3148019,144804897
2025-06-23,45.63,44.84,45.66,44.57,4549493,205520699
2025-06-24,44.84,45.59,46.04,44.43,5770223,260942570
2025-06-25,45.59,45.78,46.40,45.33,5735759,262540892
2025-06-26,45.78,45.79,45.86,45.76,8680147,397542362
2025-06-27,45.79,45.59,45.81,45.46,3508922,160229916
2025-06-30,45.59,44.85,45.59,44.67,5668527,256078455
2025-07-01,44.85,44.76,44.95,44.74,7715769,345826714
2025-07-02,44.76,44.50,45.45,44.20,6156830,275368158
2025-07-03,44.50,44.22,44.51,44.05,2214405,98145699
2025-07-04,44.22,44.56,44.92,44.07,831328,36946015
2025-07-07,44.56,45.45,45.84,44.43,5588635,251877675
2025-07-08,45.45,45.93,46.25,45.30,1689649,77274464
2025-07-09,45.93,45.67,46.00,45.48,4568118,209079310
2025-07-10,45.67,46.14,46.25,45.51,3679150,168837460
2025-07-11,46.14,46.70,46.79,45.53,5928138,274410092
2025-07-14,46.70,46.24,46.77,46.05,1551957,72070502
2025-07-15,46.24,46.32,46.84,46.07,3828742,177535084
2025-07-16,46.32,46.83,47.34,46.14,5494571,256362245
2025-07-17,46.83,47.04,47.11,46.41,3092688,144878772
2025-07-18,47.04,47.11,47.28,47.02,2733402,128779291
2025-07-21,47.11,48.74,49.04,46.91,4102894,196736844
2025-07-22,48.74,49.25,49.84,48.59,7183879,352756684
2025-07-23,49.25,49.43,49.64,48.97,4252093,209725338
2025-07-24,49.43,49.27,49.72,49.04,7698859,380072384
2025-07-25,49.27,49.12,49.31,48.83,1999508,98240236
2025-07-28,49.12,49.89,50.33,48.78,5015353,248415564
2025-07-29,49.89,49.35,50.22,48.97,1777661,88183285
2025-07-30,49.35,49.22,49.61,49.01,7247753,357284579
2025-07-31,49.22,48.94,49.41,48.63,6407536,314270850
2025-08-01,48.94,48.49,49.17,48.28,8622483,420079091
2025-08-04,48.49,48.58,48.67,47.89,1108342,53652341
2025-08-05,48.58,47.99,49.35,47.65,4327580,209412142
2025-08-06,47.99,47.81,48.11,47.77,2878351,137922867
2025-08-07,47.81,48.79,49.00,47.56,4585096,221413359
2025-08-08,48.79,48.73,49.04,48.23,4857146,236532711
2025-08-11,48.73,48.87,48.96,48.20,3559959,173342922
2025-08-12,48.87,49.76,50.05,48.86,4185928,206722616
2025-08-13,49.76,49.32,49.97,48.80,5434822,268813338
2025-08-14,49.32,50.68,51.10,49.18,1485464,74375424
2025-08-15,50.68,50.71,50.90,50.30,1865637,94492814
2025-08-18,50.71,50.66,50.79,50.46,4708817,238536957
2025-08-19,50.66,51.51,52.03,50.60,3181449,162887299
2025-08-20,51.51,51.49,51.65,51.40,2708009,139493889
2025-08-21,51.49,50.90,51.56,50.60,3260028,166704423
2025-08-22,50.90,50.49,51.03,50.29,6292515,318896599
2025-08-25,50.49,50.95,51.06,50.47,6256021,317451830
2025-08-26,50.95,50.17,51.29,49.92,2951443,149293240
2025-08-27,50.17,50.54,51.26,49.98,2531470,127807698
2025-08-28,50.54,51.06,51.49,50.41,5971043,303772566
2025-08-29,51.06,50.87,51.53,50.79,4731013,241591373
2025-09-01,50.87,51.14,51.46,50.29,1044075,53185744
2025-09-02,51.14,51.24,51.72,50.96,4583543,234968108
2025-09-03,51.24,51.62,51.89,50.88,4765968,245005490
2025-09-04,51.62,52.28,52.32,51.56,4958430,257575822
2025-09-05,52.28,52.27,52.43,52.13,2251047,117677730
2025-09-08,52.27,52.66,52.89,52.13,2121175,111334094
2025-09-09,52.66,53.20,53.25,52.16,6172053,325998411
2025-09-10,53.20,54.14,54.34,52.97,2362026,126756898
2025-09-11,54.14,55.02,55.24,53.97,3059246,167012155
2025-09-12,55.02,54.26,55.14,54.22,2408500,131648766
2025-09-16,54.26,54.38,54.93,54.00,3051799,165994618
2025-09-17,54.38,54.67,54.97,54.26,2830993,154491937
2025-09-18,54.67,55.12,55.68,54.35,6932511,380977474
2025-09-19,55.12,55.73,56.27,55.09,2077920,115431406
2025-09-22,55.73,56.10,56.53,55.35,2504774,140087873
2025-09-23,56.10,55.92,56.25,55.91,5578544,312650929
2025-09-24,55.92,56.21,57.05,55.76,2006565,112833781
2025-09-25,56.21,55.05,56.29,54.89,3515092,195472188
2025-09-26,55.05,55.39,55.54,54.98,5440162,300514640
2025-09-29,55.39,54.63,55.50,54.27,6764493,371699018
2025-09-30,54.63,53.87,55.05,53.75,4604455,250139117
2025-10-09,53.87,53.88,54.05,53.58,5594762,301238469
2025-10-10,53.88,53.59,54.19,53.15,3270131,175612383
2025-10-13,53.59,53.17,53.65,52.81,2140221,114080052
2025-10-14,53.17,53.25,53.29,52.92,3759375,199836549
2025-10-15,53.25,52.89,53.56,52.30,4386005,232459560
2025-10-16,52.89,53.53,53.55,52.80,1302372,69274089
2025-10-17,53.53,53.59,53.89,53.47,9403569,504227238
2025-10-20,53.59,54.40,54.50,53.58,6332089,342050244
2025-10-21,54.40,54.93,55.45,53.63,3437349,187686349
2025-10-22,54.93,55.93,56.46,54.83,6531456,362732844
2025-10-23,55.93,55.01,56.52,54.94,2401490,133526438
2025-10-24,55.01,55.39,55.51,54.64,3808191,209975141
2025-10-27,55.39,55.18,56.48,55.09,2807481,155911260
2025-10-28,55.18,54.69,55.80,54.59,2802148,154302896
2025-10-29,54.69,55.65,55.80,54.55,4500448,248304497
2025-10-30,55.65,56.28,56.44,54.68,4757574,265298501
2025-10-31,56.28,55.17,56.86,55.08,3854075,215248571
2025-11-03,55.17,56.16,56.68,55.03,7353032,410019113
2025-11-04,56.16,56.67,57.21,55.57,11294577,637049745
2025-11-05,56.67,56.61,57.13,56.55,5978124,339210071
2025-11-06,56.61,56.36,56.67,55.72,2855885,160904187
2025-11-07,56.36,56.27,56.76,56.16,6229943,351289142
2025-11-10,56.27,55.95,56.66,55.94,4264876,239702944
2025-11-11,55.95,56.60,57.04,55.69,7074001,398404139
2025-11-12,56.60,57.08,57.53,55.89,3074319,174543426
2025-11-13,57.08,56.99,57.12,56.75,6845052,390079923
2025-11-14,56.99,57.16,57.30,56.85,2981873,170190618
2025-11-17,57.16,57.34,57.58,56.87,1598945,91518032
2025-11-18,57.34,56.89,57.36,56.79,100000,5709467
2025-11-19,56.89,56.59,58.22,56.12,3784837,215568627
2025-11-20,56.59,57.86,58.05,56.01,8344994,476726916
2025-11-21,57.86,57.76,58.17,57.23,4443594,256640267
2025-11-24,57.76,56.97,58.18,56.13,4349458,249047849
2025-11-25,56.97,56.02,57.07,55.59,2893789,163241518
2025-11-26,56.02,56.96,57.01,55.68,9445036,532854618
2025-11-27,56.96,56.72,57.08,56.14,2456975,139372867
2025-11-28,56.72,56.35,57.32,55.93,7546501,426973582
2025-12-01,56.35,56.25,56.66,55.68,1752395,98543175
2025-12-02,56.25,55.99,57.04,55.87,6723587,378463400
2025-12-03,55.99,54.95,56.08,54.63,7054156,390898125
2025-12-04,54.95,54.80,55.32,54.30,5516129,302522886
2025-12-05,54.80,54.93,55.10,53.91,2354854,128774431
2025-12-08,54.93,55.33,55.56,54.71,1660916,91566023
2025-12-09,55.33,54.42,55.78,53.85,6660592,365297692
2025-12-10,54.42,54.84,55.26,54.10,8149345,445403597
2025-12-11,54.84,55.09,55.70,54.82,7148436,393964776
2025-12-12,55.09,56.12,56.47,54.77,1449854,80630812
2025-12-15,56.12,55.70,56.19,55.65,6639500,371252473
2025-12-16,55.70,56.57,57.26,55.47,2850332,160338420
2025-12-17,56.57,56.32,57.11,56.21,1767746,99970506
2025-12-18,56.32,55.72,56.43,55.31,1920226,107425457
2025-12-19,55.72,55.39,55.76,54.91,5484337,304087242
2025-12-22,55.39,56.00,56.80,54.95,5463269,304769416
2025-12-23,56.00,55.53,56.61,55.47,3127389,174821888
2025-12-24,55.53,55.08,55.64,54.67,6636266,366514717
2025-12-25,55.08,55.52,55.55,54.78,5758573,318071090
2025-12-26,55.52,55.40,55.80,55.37,2606858,144737381
2025-12-29,55.40,54.52,55.76,53.87,4023271,220826940
2025-12-30,54.52,53.28,54.94,53.07,5349523,288620471
2025-12-31,53.28,53.75,54.11,53.19,2843819,152380533
2026-01-02,53.75,53.31,53.99,53.16,2766217,148135286
