date,open,close,high,low,volume,amount
2025-03-19,70.03,69.67,70.05,69.49,6902550,481857532
2025-03-20,69.67,69.79,69.88,69.20,3208415,223419356
2025-03-21,69.79,72.13,73.18,69.75,8016985,570897831
2025-03-24,72.13,73.47,74.36,70.81,5595220,406734904
2025-03-25,73.47,73.89,74.02,73.20,4502925,331624413
2025-03-26,73.89,74.23,74.86,73.66,4307539,319453453
2025-03-27,74.23,74.70,75.00,73.36,4277053,317887777
2025-03-28,74.70,74.23,75.00,73.82,5399284,401917985
2025-03-31,74.23,72.52,74.31,72.49,3528942,258987626
2025-04-01,72.52,73.94,74.35,72.46,5456836,400081959
2025-04-02,73.94,73.10,74.12,73.03,6531888,480411470
2025-04-03,73.10,75.22,75.93,72.79,2984582,221641036
2025-04-08,75.22,75.79,75.80,74.62,3606936,271815846
2025-04-09,75.79,73.76,76.09,73.20,4601047,343758301
2025-04-10,73.76,73.29,74.18,73.29,4426214,325913073
2025-04-11,73.29,72.25,73.53,71.73,100000,7269966
2025-04-14,72.25,73.44,73.44,71.82,8511415,619103523
2025-04-15,73.44,73.00,73.73,72.90,5144644,376936123
2025-04-16,73.00,74.01,74.64,72.00,4098319,300867336
2025-04-17,74.01,72.38,74.59,71.83,3175572,232460215
2025-04-18,72.38,73.12,73.54,72.35,5358838,390377256
2025-04-21,73.12,73.44,74.39,72.84,2238059,164383936
2025-04-22,73.44,74.16,74.27,73.18,5338868,393821796
2025-04-23,74.16,73.67,75.32,73.12,6228946,461350460
2025-04-24,73.67,73.67,73.70,73.23,2191150,161198213
2025-04-25,73.67,75.66,76.24,73.02,3640860,271777289
2025-04-28,75.66,74.60,76.43,74.25,3193341,240245037
2025-04-29,74.60,76.25,76.55,74.17,2512686,189441028
2025-04-30,76.25,77.23,78.22,75.18,4018140,308272934
2025-05-06,77.23,79.46,79.87,77.16,5187981,406893787
2025-05-07,79.46,79.83,80.45,79.24,1347431,107448417
2025-05-08,79.83,80.05,80.56,78.25,2911054,231933340
2025-05-09,80.05,80.33,80.49,79.49,7586047,607581803
2025-05-12,80.33,79.37,80.37,79.18,6753741,539046730
2025-05-13,79.37,78.06,80.56,77.47,3274565,258259781
2025-05-14,78.06,77.22,78.28,76.90,9669824,750518074
2025-05-15,77.22,77.70,78.05,76.34,2338536,180830126
2025-05-16,77.70,78.03,78.89,76.69,3330581,259204099
2025-05-19,78.03,79.16,80.48,77.53,3346091,263668706
2025-05-20,79.16,78.93,79.82,78.86,10739727,850490755
2025-05-21,78.93,78.48,78.97,77.84,6114976,480349329
2025-05-22,78.48,79.60,79.63,78.18,4969838,392485968
2025-05-23,79.60,80.34,81.60,79.53,3969784,318647982
2025-05-26,80.34,81.31,81.38,79.86,2531993,204385396
2025-05-27,81.31,82.00,82.38,81.26,1137364,92963062
2025-05-28,82.00,82.05,82.46,81.25,9282112,760557453
2025-05-29,82.05,82.33,82.36,81.67,2195548,180257328
2025-05-30,82.33,82.53,83.14,81.85,6319579,521114881
2025-06-03,82.53,81.83,83.24,80.77,2692735,221049472
2025-06-04,81.83,81.82,82.33,80.99,3515296,287352396
2025-06-05,81.82,82.69,83.26,81.52,1539481,126734462
2025-06-06,82.69,82.59,82.86,82.43,4626342,382335206
2025-06-09,82.59,82.62,83.20,81.56,10496156,865867230
2025-06-10,82.62,83.10,83.98,82.51,7821444,649595930
2025-06-11,83.10,82.85,83.81,82.35,2851403,236739930
2025-06-12,82.85,81.81,83.41,81.77,5095539,420167502
2025-06-13,81.81,82.51,82.67,81.34,1348621,110699362
2025-06-16,82.51,82.24,83.50,81.45,4086353,336827711
2025-06-17,82.24,82.32,82.53,81.68,9370819,770217990
2025-06-18,82.32,82.09,83.07,82.08,6513876,536677036
2025-06-19,82.09,81.50,82.18,81.36,1785726,146042728
2025-06-20,81.50,81.96,82.12,81.29,2103461,171893878
2025-06-23,81.96,82.39,82.58,81.86,1401461,115194796
2025-06-24,82.39,82.07,82.47,81.45,5439371,446544030
2025-06-25,82.07,80.81,82.21,80.42,6496847,528676708
2025-06-26,80.81,81.64,81.70,80.30,5609558,454986447
2025-06-27,81.64,83.26,83.44,81.58,2871014,236791390
2025-06-30,83.26,83.90,84.79,82.15,4695027,392139374
2025-07-01,83.90,83.17,83.93,82.78,1288951,107555397
2025-07-02,83.17,81.78,83.40,81.69,8706757,718386700
2025-07-03,81.78,81.69,81.93,81.32,4368080,356785142
2025-07-04,81.69,81.46,81.77,81.18,6164466,502562534
2025-07-07,81.46,82.72,83.03,81.24,4478191,367720350
2025-07-08,82.72,83.00,83.83,82.38,5400972,448185952
2025-07-09,83.00,84.31,84.77,82.93,6875599,575843571
2025-07-10,84.31,82.74,84.74,82.07,7572841,632073386
2025-07-11,82.74,82.40,83.67,82.25,1549174,128216593
2025-07-14,82.40,82.87,83.26,81.89,4309137,355956140
2025-07-15,82.87,82.52,82.95,82.02,8304087,685816295
2025-07-16,82.52,84.90,85.32,82.39,4326606,362495498
2025-07-17,84.90,85.98,86.64,84.79,3353964,287032228
2025-07-18,85.98,85.98,86.46,84.58,3721196,319093299
2025-07-21,85.98,85.82,86.50,85.06,4519204,387934687
2025-07-22,85.82,85.34,86.08,84.96,3794439,324620705
2025-07-23,85.34,85.27,86.05,84.36,5642311,481043511
2025-07-24,85.27,83.64,85.78,83.31,2225639,188062517
2025-07-25,83.64,84.49,84.57,83.29,10161248,853524697
2025-07-28,84.49,85.09,85.52,83.93,5815299,492891284
2025-07-29,85.09,86.77,86.94,84.65,3890197,334012707
2025-07-30,86.77,86.85,88.28,85.78,6220185,540640503
2025-07-31,86.85,88.87,89.13,86.38,3106290,272749142
2025-08-01,88.87,90.51,91.28,88.12,4342458,389496234
2025-08-04,90.51,91.38,91.93,90.46,2832170,257927298
2025-08-05,91.38,91.08,91.79,90.54,2718042,247873207
2025-08-06,91.08,91.07,91.56,90.15,4898045,445554516
2025-08-07,91.07,91.31,91.88,90.62,1922143,175338812
2025-08-08,91.31,91.00,91.58,90.87,6043482,551095943
2025-08-11,91.00,89.60,91.20,89.59,2709205,244758069
2025-08-12,89.60,87.88,90.42,87.72,8093480,719549828
2025-08-13,87.88,88.77,89.22,86.70,3086921,272088837
2025-08-14,88.77,88.66,89.69,88.42,3467225,308181798
2025-08-15,88.66,86.77,89.35,85.33,4810447,421051289
2025-08-18,86.77,86.45,87.91,85.96,7455937,646977635
2025-08-19,86.45,89.04,89.75,86.25,2826562,248373641
2025-08-20,89.04,89.17,90.07,88.47,2199645,196177542
2025-08-21,89.17,90.79,90.97,88.87,1952572,175632203
2025-08-22,90.79,91.05,91.82,90.22,3493196,317785985
2025-08-25,91.05,91.54,92.00,90.70,4959462,452900935
2025-08-26,91.54,90.50,92.20,89.51,4122491,374886751
2025-08-27,90.50,91.93,92.60,90.13,4018486,366853706
2025-08-28,91.93,90.81,92.26,89.73,3408842,310830532
2025-08-29,90.81,92.14,92.18,90.50,1588274,145184630
2025-09-01,92.14,93.01,93.50,92.05,1224612,113494096
2025-09-02,93.01,92.73,93.17,92.54,4179152,388081607
2025-09-03,92.73,93.21,93.60,92.58,4721001,439184805
2025-09-04,93.21,93.98,94.74,92.22,4366064,408387212
2025-09-05,93.98,94.05,94.27,93.67,1857806,174620814
2025-09-08,94.05,94.30,94.67,93.64,4993981,470262800
2025-09-09,94.30,93.40,94.84,92.85,5363787,503378892
2025-09-10,93.40,94.35,94.70,92.07,2342644,219340514
2025-09-11,94.35,92.05,94.37,91.53,3736857,347809420
2025-09-12,92.05,90.72,92.56,90.18,6988960,638630829
2025-09-16,90.72,90.01,91.95,89.94,1504591,136394759
2025-09-17,90.01,90.12,90.45,89.33,3271021,294321901
2025-09-18,90.12,89.52,90.36,89.33,1938643,174150588
2025-09-19,89.52,90.74,90.92,88.80,4973721,447609314
2025-09-22,90.74,89.92,90.90,88.74,4864258,438156439
2025-09-23,89.92,88.69,90.32,88.34,2200050,196507222
2025-09-24,88.69,90.06,91.14,88.29,1648610,147626712
2025-09-25,90.06,91.05,91.43,88.94,4834803,436920388
2025-09-26,91.05,90.72,91.19,89.79,3485187,316061462
2025-09-29,90.72,88.82,90.95,88.19,2505052,224628574
2025-09-30,88.82,88.65,89.48,88.20,2441126,216741782
2025-10-09,88.65,89.60,90.81,85.94,2383249,211514481
2025-10-10,89.60,89.08,92.71,88.55,6048761,544296313
2025-10-13,89.08,89.06,89.26,88.88,2637420,234913546
2025-10-14,89.06,90.55,91.34,88.96,8302167,747018477
2025-10-15,90.55,91.13,91.25,90.32,5280749,479562480
2025-10-16,91.13,90.94,92.25,90.25,3192330,290947123
2025-10-17,90.94,92.53,93.43,89.64,4092412,374999707
2025-10-20,92.53,93.59,93.68,92.36,5324557,495396486
2025-10-21,93.59,92.78,94.05,91.14,8315952,772470854
2025-10-22,92.78,92.41,92.89,92.28,6790893,628763302
2025-10-23,92.41,91.50,92.46,91.16,5334424,490138072
2025-10-24,91.50,90.13,92.48,89.83,2812154,255870362
2025-10-27,90.13,91.65,91.68,88.91,1179148,106821029
2025-10-28,91.65,90.22,92.12,89.34,4042088,367153232
2025-10-29,90.22,90.19,90.57,90.15,5157421,465620708
2025-10-30,90.19,90.89,91.24,89.43,3048924,275727598
2025-10-31,90.89,90.86,91.03,90.48,4552331,413418208
2025-11-03,90.86,92.38,92.72,90.14,1059383,96960421
2025-11-04,92.38,91.32,92.72,90.03,6879801,630274081
2025-11-05,91.32,92.39,93.64,91.30,1557422,143537097
2025-11-06,92.39,93.40,95.33,91.82,7038725,656246231
2025-11-07,93.40,93.34,93.60,92.50,3049246,284224470
2025-11-10,93.34,91.45,94.07,90.79,2599944,240270863
2025-11-11,91.45,90.16,92.02,89.88,3854118,350254044
2025-11-12,90.16,89.49,90.33,87.70,3768956,337019751
2025-11-13,89.49,88.99,90.15,88.87,6979392,623794062
2025-11-14,88.99,90.92,91.59,88.69,2299889,207102054
2025-11-17,90.92,92.49,93.42,90.47,2120873,194749533
2025-11-18,92.49,91.72,92.65,90.23,5417778,497196198
2025-11-19,91.72,92.87,93.45,91.18,6188985,571283940
2025-11-20,92.87,90.77,93.24,90.39,5659995,519689013
2025-11-21,90.77,91.97,92.39,90.71,2328023,212922979
2025-11-24,91.97,93.60,94.12,91.27,4110712,381225762
2025-11-25,93.60,94.61,94.89,93.06,2769123,260408602
2025-11-26,94.61,96.08,97.22,93.76,5688354,542771484
2025-11-27,96.08,96.47,97.27,95.68,100000,9637261
2025-11-28,96.47,98.33,98.53,95.55,3954523,384452202
2025-12-01,98.33,99.99,100.64,97.90,5762263,571695357
2025-12-02,99.99,102.91,104.29,99.86,3434992,349550957
2025-12-03,102.91,101.33,104.20,100.61,2357002,241028562
2025-12-04,101.33,102.30,104.11,101.21,2091376,213817067
2025-12-05,102.30,102.83,103.00,101.10,1189649,121709096
2025-12-08,102.83,101.17,103.06,100.65,5839532,595206208
2025-12-09,101.17,99.22,101.58,99.19,3636331,364691294
2025-12-10,99.22,98.39,101.06,97.08,3400052,336390251
2025-12-11,98.39,97.58,99.40,97.16,2531952,248463500
2025-12-12,97.58,99.42,100.08,97.43,6470918,638222205
2025-12-15,99.42,99.02,100.04,98.23,2336746,231746998
2025-12-16,99.02,99.00,99.18,97.81,3026248,298849712
2025-12-17,99.00,99.48,99.95,98.47,1640583,162784915
2025-12-18,99.48,98.58,99.90,98.39,2745827,272074241
2025-12-19,98.58,97.87,98.94,97.43,6519829,640287777
2025-12-22,97.87,98.20,98.45,97.04,5755061,563375183
2025-12-23,98.20,96.13,99.31,95.63,4085970,397629275
2025-12-24,96.13,96.92,97.86,95.88,2901506,280562887
2025-12-25,96.92,96.77,98.00,95.50,100000,9679849
2025-12-26,96.77,95.63,97.41,95.30,3086915,297207618
2025-12-29,95.63,95.51,95.73,95.06,4688137,447632929
2025-12-30,95.51,96.82,97.60,94.45,2065693,198505741
2025-12-31,96.82,95.73,97.97,95.48,1794895,173206913
2026-01-02,95.73,96.10,97.08,95.54,4125609,396521079
