date,open,close,high,low,volume,amount
2025-06-18,26.82,27.14,27.45,26.67,7458532,201525785
2025-06-19,27.14,26.62,27.25,26.45,12908528,346798698
2025-06-20,26.62,27.01,27.45,26.60,7190613,193581989
2025-06-23,27.01,28.12,28.41,26.98,2821911,77961918
2025-06-24,28.12,28.81,29.06,28.05,11754676,335093971
2025-06-25,28.81,27.45,28.90,27.14,6553915,183982898
2025-06-26,27.45,28.05,28.34,27.01,9554814,264793547
2025-06-27,28.05,28.68,28.69,27.71,3040448,85995291
2025-06-30,28.68,29.39,29.65,28.65,6796159,197722087
2025-07-01,29.39,30.24,30.49,28.72,3559213,105733753
2025-07-02,30.24,30.80,31.00,29.99,5659971,172674651
2025-07-03,30.80,31.29,31.83,30.64,1481515,46137780
2025-07-04,31.29,31.35,31.61,31.28,12876560,404086862
2025-07-07,31.35,31.34,31.89,31.25,6966274,219157430
2025-07-08,31.34,31.28,31.57,31.00,6375396,199526088
2025-07-09,31.28,31.76,32.14,30.86,1711899,53937284
2025-07-10,31.76,32.25,32.80,31.58,5694470,182784901
2025-07-11,32.25,33.12,33.36,31.78,5327133,173805595
2025-07-14,33.12,32.60,33.15,32.14,1555744,50955045
2025-07-15,32.60,31.95,32.77,31.71,3050622,98411704
2025-07-16,31.95,31.92,31.96,31.65,4140620,131958922
2025-07-17,31.92,30.88,32.66,30.64,4705107,148314128
2025-07-18,30.88,31.14,31.35,30.42,11631550,359949521
2025-07-21,31.14,31.60,32.08,30.70,6492525,203734157
2025-07-22,31.60,31.07,32.33,30.65,2946456,92554837
2025-07-23,31.07,31.55,31.71,30.90,13322999,417117224
2025-07-24,31.55,29.58,32.64,29.47,100000,3081078
2025-07-25,29.58,29.19,29.77,28.96,2207367,64843391
2025-07-28,29.19,29.22,29.26,29.10,7102129,207319476
2025-07-29,29.22,28.89,29.26,28.38,3102854,89790587
2025-07-30,28.89,29.01,29.41,28.68,5834797,169192882
2025-07-31,29.01,28.64,29.02,28.53,3390943,97662363
2025-08-01,28.64,29.13,29.33,28.37,5368375,154966820
2025-08-04,29.13,29.03,29.94,28.61,5868707,171247317
2025-08-05,29.03,28.82,29.08,28.42,3096290,89283598
2025-08-06,28.82,29.16,29.26,28.51,4100375,118644757
2025-08-07,29.16,28.78,29.21,28.63,9983386,288979435
2025-08-08,28.78,28.76,28.86,28.47,10012304,287559190
2025-08-11,28.76,28.60,29.01,28.41,5865731,168308987
2025-08-12,28.60,28.69,28.72,27.68,422800,12016789
2025-08-13,28.69,28.76,28.97,28.43,5651509,162260130
2025-08-14,28.76,28.42,29.15,28.34,12485422,357915634
2025-08-15,28.42,28.58,28.71,28.15,3184253,90630801
2025-08-18,28.58,27.25,28.65,26.96,1524684,42474223
2025-08-19,27.25,27.18,27.56,27.04,10051238,273977700
2025-08-20,27.18,27.15,27.33,27.06,3519399,95651999
2025-08-21,27.15,27.67,27.72,26.76,9462586,258550046
2025-08-22,27.67,28.48,28.72,27.44,12355951,346938322
2025-08-25,28.48,28.47,28.56,28.39,13382629,381036832
2025-08-26,28.47,28.79,29.32,28.41,9824612,282435728
2025-08-27,28.79,28.61,29.02,28.40,3129813,89840597
2025-08-28,28.61,28.13,29.38,27.77,4403450,125376432
2025-08-29,28.13,28.15,28.42,28.02,3105319,87499824
2025-09-01,28.15,27.28,28.29,27.07,1929545,53440337
2025-09-02,27.28,27.45,27.86,27.14,6634329,181986044
2025-09-03,27.45,27.38,27.48,26.82,7523745,205253036
2025-09-04,27.38,26.99,27.90,26.77,3694274,100714084
2025-09-05,26.99,26.91,27.65,26.75,7054264,191005072
2025-09-08,26.91,26.72,27.60,26.52,4670570,125807733
2025-09-09,26.72,28.34,28.59,26.29,2120048,58268750
2025-09-10,28.34,28.07,28.50,27.98,6321179,178405150
2025-09-11,28.07,28.12,28.17,28.04,6537546,183702667
2025-09-12,28.12,27.50,28.19,27.40,5698826,158452238
2025-09-16,27.50,28.57,29.19,27.27,13571442,381781818
2025-09-17,28.57,28.62,28.66,28.03,6525653,185769680
2025-09-18,28.62,28.34,29.09,28.13,2859874,81638294
2025-09-19,28.34,28.17,28.77,28.16,10057601,285230920
2025-09-22,28.17,28.28,28.51,28.09,6360527,179761874
2025-09-23,28.28,29.43,30.11,28.25,6637809,192616588
2025-09-24,29.43,30.11,30.26,29.20,5727084,170359903
2025-09-25,30.11,29.37,30.14,29.36,11113929,330563023
2025-09-26,29.37,29.39,29.69,29.34,10463461,308097506
2025-09-29,29.39,29.35,29.50,29.05,3937064,115440628
2025-09-30,29.35,29.21,29.65,29.17,12923748,379260126
2025-10-09,29.21,29.23,29.42,29.09,4787212,139965591
2025-10-10,29.23,29.42,29.84,29.03,8249662,242367827
2025-10-13,29.42,29.30,29.92,29.08,4427418,130311306
2025-10-14,29.30,29.66,29.73,28.74,3488583,102416719
2025-10-15,29.66,29.64,29.90,29.48,5936338,176131624
2025-10-16,29.64,31.20,31.26,29.55,4352893,132390602
2025-10-17,31.20,30.59,31.56,30.17,4429973,136795618
2025-10-20,30.59,30.59,30.74,30.21,8538356,260687802
2025-10-21,30.59,30.10,30.82,30.00,6137547,186424355
2025-10-22,30.10,29.87,30.33,29.74,5733116,172065751
2025-10-23,29.87,29.76,30.31,29.29,100000,2980865
2025-10-24,29.76,29.99,30.30,29.53,8185828,244734368
2025-10-27,29.99,29.64,30.27,29.45,12889992,384636703
2025-10-28,29.64,28.60,30.09,28.22,1537968,44810887
2025-10-29,28.60,28.97,29.04,28.48,8882473,255573005
2025-10-30,28.97,28.82,29.13,28.43,5640676,162652944
2025-10-31,28.82,28.06,29.59,27.86,6224190,177901667
2025-11-03,28.06,28.46,28.56,27.81,8641442,243898185
2025-11-04,28.46,28.10,28.54,27.91,5228737,147735098
2025-11-05,28.10,27.94,28.49,27.31,4667633,130509983
2025-11-06,27.94,28.22,28.37,27.59,5888945,165070545
2025-11-07,28.22,28.80,28.87,27.79,7148154,203146444
2025-11-10,28.80,29.30,29.53,28.10,5091933,147316086
2025-11-11,29.30,29.37,29.78,29.26,5203569,153115319
2025-11-12,29.37,28.75,29.75,28.65,2754098,80227946
2025-11-13,28.75,29.08,29.20,28.52,11660974,336837991
2025-11-14,29.08,29.33,29.33,28.73,6338743,184561673
2025-11-17,29.33,29.64,29.74,29.06,12586387,370567942
2025-11-18,29.64,29.29,29.74,29.12,2848895,83896607
2025-11-19,29.29,29.65,29.72,29.08,6085120,179121881
2025-11-20,29.65,30.57,30.88,29.16,6909913,207740693
2025-11-21,30.57,31.30,31.35,30.00,4132949,127305465
2025-11-24,31.30,31.52,31.67,31.04,7190431,225661057
2025-11-25,31.52,30.97,31.74,30.90,745681,23326309
2025-11-26,30.97,30.87,31.13,30.80,10200293,315618249
2025-11-27,30.87,31.24,31.30,30.20,11981228,370239364
2025-11-28,31.24,31.80,31.88,30.46,5267750,165118608
2025-12-01,31.80,32.22,32.68,31.19,100000,3197151
2025-12-02,32.22,32.64,32.72,32.04,7134663,231196769
2025-12-03,32.64,33.23,33.66,32.26,4330540,142682692
2025-12-04,33.23,33.65,34.32,33.01,9076058,304512775
2025-12-05,33.65,33.87,34.65,32.98,9272921,313317033
2025-12-08,33.87,35.48,35.77,33.52,4734116,164091969
2025-12-09,35.48,35.34,35.88,35.01,3427264,121419938
2025-12-10,35.34,34.73,35.54,34.02,7289511,254479311
2025-12-11,34.73,35.19,35.44,34.22,4042485,141062576
2025-12-12,35.19,34.46,35.39,34.16,3549198,123514388
2025-12-15,34.46,34.70,35.22,33.39,4454610,153432959
2025-12-16,34.70,32.95,34.83,31.86,6609947,221997238
2025-12-17,32.95,33.18,34.16,32.62,5290412,175798996
2025-12-18,33.18,32.79,33.75,32.45,2088368,69006416
2025-12-19,32.79,32.53,33.01,32.39,2062064,67390435
2025-12-22,32.53,31.50,33.06,31.42,2159161,69362023
2025-12-23,31.50,32.42,33.03,31.38,8944968,286943436
2025-12-24,32.42,33.09,33.10,32.22,10302769,336968565
2025-12-25,33.09,33.38,33.55,33.05,11222626,373329434
2025-12-26,33.38,34.03,34.33,32.87,5426083,182596172
2025-12-29,34.03,34.22,34.35,33.67,5817404,198173134
2025-12-30,34.22,33.83,34.59,33.32,5027095,170862365
2025-12-31,33.83,32.87,34.17,32.22,7318731,243517477
2026-01-02,32.87,33.12,33.31,32.54,4129549,136108104
