date,open,close,high,low,volume,amount
2025-05-13,20.39,19.68,20.53,19.67,2873846,57669513
2025-05-14,19.68,19.70,20.14,19.62,6409198,126804847
2025-05-15,19.70,19.35,20.24,19.31,4559091,89595720
2025-05-16,19.35,18.93,19.86,18.57,5399011,103539742
2025-05-19,18.93,18.75,18.98,18.73,5806974,109452162
2025-05-20,18.75,19.53,19.95,18.55,5153743,98928517
2025-05-21,19.53,19.00,19.66,18.75,5848952,112498168
2025-05-22,19.00,19.56,19.83,18.93,2126971,41108896
2025-05-23,19.56,19.28,19.81,19.26,6369864,124068850
2025-05-26,19.28,18.58,19.32,18.50,2169910,41057798
2025-05-27,18.58,18.63,18.70,18.55,4844091,90175991
2025-05-28,18.63,18.64,18.84,18.40,6211951,115727391
2025-05-29,18.64,19.01,19.03,18.40,1025128,19242897
2025-05-30,19.01,19.53,19.73,18.98,190080,3670317
2025-06-03,19.53,19.20,20.50,18.88,2351381,45918020
2025-06-04,19.20,19.36,19.39,19.08,2649288,51021035
2025-06-05,19.36,18.52,19.37,18.37,2577286,48719160
2025-06-06,18.52,18.14,18.83,17.99,3395102,62366235
2025-06-09,18.14,17.43,18.26,17.19,4186633,74333870
2025-06-10,17.43,17.71,17.84,17.03,3775493,66084192
2025-06-11,17.71,18.05,18.13,17.48,4882894,87122605
2025-06-12,18.05,17.94,18.06,17.49,2694916,48198220
2025-06-13,17.94,18.17,18.46,17.83,4213685,76267287
2025-06-16,18.17,18.97,19.41,18.15,6337818,118362712
2025-06-17,18.97,19.00,19.38,18.76,6163208,117275438
2025-06-18,19.00,18.65,19.61,18.04,2951863,55571725
2025-06-19,18.65,18.67,18.69,18.51,9834866,183223613
2025-06-20,18.67,19.40,19.73,18.49,7332262,139840785
2025-06-23,19.40,19.34,19.45,19.15,6691687,129397856
2025-06-24,19.34,19.04,19.65,18.79,5450355,104682662
2025-06-25,19.04,18.78,19.52,18.63,1277547,24267091
2025-06-26,18.78,18.63,18.80,18.59,6375260,119227530
2025-06-27,18.63,18.17,18.76,17.74,5584739,102342537
2025-06-30,18.17,18.03,18.17,17.94,8112559,146661199
2025-07-01,18.03,19.06,19.21,17.98,5175592,96100981
2025-07-02,19.06,18.79,19.34,18.54,8184306,154954218
2025-07-03,18.79,18.84,18.87,18.37,1127497,21106072
2025-07-04,18.84,17.71,19.21,17.28,4017377,73353801
2025-07-07,17.71,18.15,18.23,17.65,3079752,55233600
2025-07-08,18.15,17.64,18.79,17.31,5234660,94082040
2025-07-09,17.64,17.39,17.65,16.99,6037524,105169174
2025-07-10,17.39,17.61,18.07,17.19,5707219,100248326
2025-07-11,17.61,17.22,18.15,16.93,4446753,77720429
2025-07-14,17.22,16.67,17.28,16.54,6455061,109278457
2025-07-15,16.67,17.28,17.42,16.50,4034082,68445594
2025-07-16,17.28,17.61,18.10,17.12,3757024,65855410
2025-07-17,17.61,18.13,18.38,17.04,2130713,37911468
2025-07-18,18.13,17.01,18.19,16.94,4016967,70567883
2025-07-21,17.01,16.78,17.25,16.38,6198471,104468276
2025-07-22,16.78,16.79,17.15,16.62,3277628,55179677
2025-07-23,16.79,16.29,17.43,16.27,5992153,100033472
2025-07-24,16.29,16.12,16.33,16.02,2021942,32733117
2025-07-25,16.12,16.31,16.47,15.81,7431551,120240450
2025-07-28,16.31,16.09,16.37,15.82,5931517,95783961
2025-07-29,16.09,15.46,16.25,15.23,3322879,52352091
2025-07-30,15.46,15.72,15.90,15.26,4804193,74855776
2025-07-31,15.72,15.38,16.11,15.25,1974057,30823373
2025-08-01,15.38,15.53,16.02,15.25,4510051,70108509
2025-08-04,15.53,15.55,15.73,15.52,2654261,41366139
2025-08-05,15.55,15.08,15.88,15.00,5656760,86995987
2025-08-06,15.08,15.39,15.44,14.99,3440847,52385247
2025-08-07,15.39,14.85,15.39,14.49,2611482,39253020
2025-08-08,14.85,14.85,15.19,14.65,6747418,100429297
2025-08-11,14.85,14.93,15.31,14.60,2813414,41980423
2025-08-12,14.93,14.64,15.14,14.49,9693312,143448362
2025-08-13,14.64,14.93,15.23,14.38,8596542,127186428
2025-08-14,14.93,15.56,15.66,14.86,4356510,66446273
2025-08-15,15.56,16.01,16.30,14.91,4483547,70361138
2025-08-18,16.01,16.44,16.76,15.93,3081091,50173099
2025-08-19,16.44,16.25,16.59,15.95,6435762,104956308
2025-08-20,16.25,16.79,16.90,16.16,10464201,172908418
2025-08-21,16.79,16.74,17.06,16.23,3060609,51127951
2025-08-22,16.74,16.20,16.84,16.18,5362550,88416843
2025-08-25,16.20,16.83,17.09,15.98,7589155,125393470
2025-08-26,16.83,16.83,17.28,16.77,3940500,66707713
2025-08-27,16.83,16.89,16.93,16.65,1985993,33416480
2025-08-28,16.89,17.36,17.53,16.69,2722458,46605422
2025-08-29,17.36,17.03,17.74,16.97,4251299,73452145
2025-09-01,17.03,17.51,17.97,17.00,6683402,116145108
2025-09-02,17.51,17.94,18.11,17.40,5463590,96922937
2025-09-03,17.94,18.05,18.24,17.92,3175429,57272803
2025-09-04,18.05,17.13,18.09,16.98,4340442,76230335
2025-09-05,17.13,17.37,17.58,16.64,6301003,108258246
2025-09-08,17.37,17.30,17.42,16.86,2746299,47350939
2025-09-09,17.30,18.07,18.25,17.12,6624006,117158866
2025-09-10,18.07,18.04,18.28,17.83,4141768,74786121
2025-09-11,18.04,17.28,18.20,17.17,3104543,54867771
2025-09-12,17.28,17.92,18.51,17.21,6876306,121921405
2025-09-16,17.92,17.46,18.15,16.76,2071343,36405236
2025-09-17,17.46,17.10,17.52,17.02,2035025,35160682
2025-09-18,17.10,17.57,18.04,16.81,1677197,29150081
2025-09-19,17.57,17.65,18.08,17.54,5935253,105115339
2025-09-22,17.65,17.61,17.73,17.42,6847080,120543255
2025-09-23,17.61,18.13,18.18,17.28,2038935,36298209
2025-09-24,18.13,17.83,18.18,17.41,6300917,112726682
2025-09-25,17.83,18.06,18.22,17.63,3812341,68371900
2025-09-26,18.06,17.71,18.17,17.47,1564939,27937251
2025-09-29,17.71,17.17,17.94,17.05,310246,5419193
2025-09-30,17.17,17.46,17.60,17.06,9071170,157123513
2025-10-09,17.46,17.03,17.59,16.55,100000,1715617
2025-10-10,17.03,17.40,17.68,16.60,7574509,130115004
2025-10-13,17.40,16.85,17.72,16.77,3074810,52846388
2025-10-14,16.85,16.39,17.18,16.17,10238921,170487318
2025-10-15,16.39,16.06,16.43,16.00,4940702,80147837
2025-10-16,16.06,16.30,17.07,16.04,6291524,102980627
2025-10-17,16.30,15.94,16.33,15.64,8891929,142722660
2025-10-20,15.94,15.71,15.94,15.14,4280709,67132516
2025-10-21,15.71,15.10,15.95,14.88,841919,12972589
2025-10-22,15.10,14.77,15.22,14.44,10198650,151785329
2025-10-23,14.77,15.02,15.18,14.72,4045734,60365303
2025-10-24,15.02,14.45,15.09,14.32,6679862,98318276
2025-10-27,14.45,14.94,15.03,14.20,8113348,118904086
2025-10-28,14.94,14.80,15.40,14.54,9834333,146715340
2025-10-29,14.80,14.44,14.86,14.26,3861176,56335598
2025-10-30,14.44,14.12,14.61,13.98,3926405,56091000
2025-10-31,14.12,13.97,14.20,13.96,3961094,55700984
2025-11-03,13.97,14.20,14.28,13.65,3461131,48546170
2025-11-04,14.20,14.50,14.66,13.70,7430122,105993877
2025-11-05,14.50,13.97,14.58,13.89,9660343,137516160
2025-11-06,13.97,13.52,14.57,13.49,7115753,98836646
2025-11-07,13.52,13.59,13.66,13.50,7308357,99168194
2025-11-10,13.59,13.56,13.95,13.33,6727800,91544253
2025-11-11,13.56,13.25,13.65,12.88,14014904,186892399
2025-11-12,13.25,13.51,13.52,12.97,10232097,136216754
2025-11-13,13.51,13.61,13.62,13.30,2122602,28677600
2025-11-14,13.61,13.97,14.10,13.31,5525138,75953128
2025-11-17,13.97,14.87,15.02,13.79,10696067,154145821
2025-11-18,14.87,14.50,14.93,14.20,8876575,129799604
2025-11-19,14.50,14.05,14.65,13.87,10896628,155464450
2025-11-20,14.05,13.84,14.28,13.49,11055217,153828733
2025-11-21,13.84,13.79,14.19,13.68,5724762,79419423
2025-11-24,13.79,14.02,14.12,13.52,7821992,108428915
2025-11-25,14.02,13.67,14.26,13.53,1449801,20109933
2025-11-26,13.67,14.20,14.38,13.60,12449865,173806568
2025-11-27,14.20,13.62,14.31,13.54,5772291,80313108
2025-11-28,13.62,13.18,13.73,13.18,10338349,138798393
2025-12-01,13.18,13.20,13.46,12.92,5711940,75347884
2025-12-02,13.20,13.04,13.30,12.96,4017909,52746361
2025-12-03,13.04,12.55,13.10,12.16,3816579,48530699
2025-12-04,12.55,12.54,12.64,12.26,2093118,26165869
2025-12-05,12.54,12.50,12.86,12.43,6809173,85672638
2025-12-08,12.50,12.59,12.92,12.47,10331682,130391736
2025-12-09,12.59,12.88,12.88,12.07,7753523,97739769
2025-12-10,12.88,12.70,12.97,12.47,6265253,79920442
2025-12-11,12.70,12.40,12.78,12.38,10544830,132490320
2025-12-12,12.40,12.17,12.46,12.12,9379188,115269641
2025-12-15,12.17,12.52,12.63,12.07,6513072,80423861
2025-12-16,12.52,12.27,12.62,12.25,4735887,58789684
2025-12-17,12.27,12.57,12.83,12.08,7195952,89480842
2025-12-18,12.57,12.47,12.84,12.31,7918333,99364070
2025-12-19,12.47,12.40,12.52,12.24,4014689,49811614
2025-12-22,12.40,12.94,13.09,12.30,8150743,103368468
2025-12-23,12.94,12.45,13.35,12.38,4845461,61924541
2025-12-24,12.45,12.70,12.74,12.02,11793198,147170632
2025-12-25,12.70,12.60,12.84,12.39,13205673,166799912
2025-12-26,12.60,12.40,12.79,12.32,6431798,80572452
2025-12-29,12.40,12.47,12.66,12.04,7257183,89917477
2025-12-30,12.47,12.29,12.54,12.24,10028241,124173139
2025-12-31,12.29,12.51,12.89,12.09,7350077,91482407
2026-01-02,12.51,12.89,13.01,12.15,8232175,104080988
