2026-01-02 09:30:38,2286.80,99.74,290.27,399.60,53.32,44.81,95.54,53.99,45.45,6.90,35.35,30.83,12.15,34.05,30.80,16.33,33.31,332.44,70.07,36.27,3926.78,10017.46,2355.86
2026-01-02 09:30:39,2286.80,100.71,290.27,399.60,53.32,44.81,95.54,53.99,45.45,6.90,35.63,30.83,12.15,33.97,30.80,16.32,33.31,332.44,71.52,36.27,3926.69,10033.06,2367.80
2026-01-02 09:30:40,2286.80,99.04,290.27,399.60,53.32,44.81,95.54,53.99,45.45,6.90,35.85,30.83,12.15,34.15,30.80,16.22,33.31,332.44,69.54,36.27,3926.39,10010.24,2351.49
2026-01-02 09:30:41,2286.80,97.98,290.27,399.60,53.32,44.81,95.54,53.99,45.45,6.90,35.57,30.83,12.15,34.22,30.80,16.22,33.31,332.44,69.68,36.27,3926.43,9993.34,2352.65
2026-01-02 09:30:42,2286.80,95.85,290.27,399.60,53.32,44.81,95.54,53.99,45.45,6.90,35.56,30.83,12.15,34.22,30.80,16.22,33.31,332.44,70.62,36.27,3926.43,9962.57,2360.39
2026-01-02 09:30:43,2286.80,99.86,290.64,399.60,53.32,44.81,95.54,53.99,45.45,6.90,35.83,30.83,12.15,34.22,30.80,16.26,33.31,332.44,71.57,36.27,3926.60,10021.95,2370.22
2026-01-02 09:30:44,2286.80,100.36,290.27,399.60,53.32,44.81,95.54,53.99,45.45,6.90,35.85,30.83,12.15,34.22,30.80,16.23,33.31,332.44,70.38,36.27,3926.47,10029.28,2358.41
2026-01-02 09:30:45,2286.80,99.21,290.27,399.60,53.32,44.81,95.54,53.99,45.45,6.90,35.85,30.83,12.15,34.13,30.80,16.22,33.31,332.44,71.49,36.27,3926.38,10012.69,2367.55
2026-01-02 09:30:46,2286.80,96.58,290.27,399.60,53.32,44.81,95.54,53.97,45.45,6.90,35.85,30.83,12.15,34.22,30.73,16.22,33.31,332.92,70.02,36.27,3927.32,9972.39,2355.45
2026-01-02 09:30:47,2286.80,95.48,290.27,399.60,53.32,44.81,95.54,53.99,45.45,6.90,35.85,30.83,12.15,34.15,30.61,16.22,33.31,332.44,70.74,36.27,3926.39,9952.82,2361.37
2026-01-02 09:30:48,2286.80,93.57,290.27,399.60,53.35,44.81,95.54,53.99,45.45,6.90,35.85,30.83,12.15,34.09,30.67,16.23,33.31,332.44,69.61,36.27,3926.45,9927.20,2352.07
2026-01-02 09:30:49,2286.80,94.52,290.27,399.60,53.36,44.81,95.54,53.99,45.45,6.90,35.85,30.83,12.15,34.22,30.29,16.24,33.31,332.94,68.53,36.27,3927.50,9928.72,2343.18
2026-01-02 09:30:50,2286.80,93.57,290.80,399.60,53.59,44.81,95.54,53.99,45.45,6.90,35.85,30.99,12.15,34.22,30.06,16.22,33.31,334.52,68.53,36.27,3930.71,9907.65,2347.11
2026-01-02 09:30:51,2286.80,95.86,290.27,399.60,53.44,44.81,95.54,53.99,45.45,6.90,35.85,31.52,12.15,34.16,30.48,16.22,33.31,334.09,68.16,36.27,3929.64,9954.13,2344.68
2026-01-02 09:30:52,2286.80,93.71,290.62,399.60,53.45,44.81,95.54,53.99,45.45,6.90,35.85,30.83,12.15,34.02,30.11,16.22,33.31,335.46,68.16,36.27,3932.10,9911.27,2342.03
2026-01-02 09:30:53,2286.80,94.09,290.82,399.60,53.49,44.81,95.54,53.99,45.45,6.90,35.85,30.83,12.15,33.82,30.79,16.22,33.31,334.78,68.16,36.27,3930.80,9938.54,2343.12
2026-01-02 09:30:54,2286.80,96.94,291.41,399.60,53.92,44.81,95.54,53.99,45.45,6.90,35.85,31.09,12.15,33.99,30.76,16.26,33.31,332.44,68.16,36.27,3927.45,9978.68,2348.03
2026-01-02 09:30:55,2286.80,93.57,291.48,399.60,54.12,44.81,95.54,53.99,45.45,6.90,35.85,31.31,12.15,33.87,30.26,16.30,33.31,332.44,69.47,36.27,3927.88,9914.06,2360.65
2026-01-02 09:30:56,2286.80,93.57,290.64,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,30.98,12.15,33.75,30.42,16.35,33.31,332.44,68.16,36.27,3928.42,9919.19,2343.13
2026-01-02 09:30:57,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,30.94,12.15,33.87,30.65,16.22,33.31,332.44,68.16,36.27,3927.97,9926.56,2340.86
2026-01-02 09:30:58,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,30.83,12.15,34.22,30.59,16.29,33.31,332.44,68.16,36.27,3928.45,9924.63,2340.13
2026-01-02 09:30:59,2286.80,93.57,290.27,399.60,54.37,44.81,95.92,53.99,45.45,6.90,35.85,30.83,12.15,34.22,30.29,16.22,33.31,332.44,68.62,36.27,3928.17,9918.95,2343.92
2026-01-02 09:31:00,2286.80,93.57,290.27,399.60,54.37,44.81,95.59,53.99,45.45,6.90,35.85,30.83,12.15,34.22,30.26,16.24,33.31,332.44,68.16,36.27,3928.25,9914.58,2340.13
2026-01-02 09:31:01,2286.80,93.57,290.27,399.60,54.37,44.81,95.56,53.99,45.45,6.90,35.85,30.83,12.15,34.22,30.29,16.22,33.31,332.44,68.16,36.27,3928.17,9915.23,2340.13
2026-01-02 09:31:02,2286.80,93.57,290.92,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,30.83,12.15,34.22,30.51,16.24,33.31,332.44,68.16,36.27,3928.25,9922.07,2343.66
2026-01-02 09:31:03,2286.80,93.57,290.38,399.60,54.37,44.81,95.63,53.99,45.45,6.90,35.85,30.83,12.15,34.22,30.17,16.22,33.31,332.44,70.34,36.27,3928.17,9912.11,2358.68
2026-01-02 09:31:04,2286.80,93.57,290.27,399.60,54.37,44.81,96.04,53.99,45.45,6.90,35.85,30.83,12.15,34.22,30.62,16.22,33.31,332.44,68.16,36.27,3928.17,9930.76,2340.13
2026-01-02 09:31:05,2286.80,93.57,290.27,399.60,54.37,44.81,96.01,53.99,45.45,6.90,35.85,31.14,12.15,34.13,30.20,16.22,33.31,332.44,69.56,36.27,3928.12,9916.99,2353.70
2026-01-02 09:31:06,2286.80,93.57,290.27,399.60,54.37,44.81,95.91,53.99,45.45,6.90,35.85,30.83,12.15,34.01,30.46,16.35,33.31,332.44,69.76,36.27,3928.57,9924.29,2353.30
2026-01-02 09:31:07,2286.80,93.57,290.27,399.60,54.37,44.81,95.92,53.99,45.45,6.90,35.85,31.75,12.15,34.06,30.80,16.46,33.31,332.44,69.05,36.27,3929.04,9935.28,2353.52
2026-01-02 09:31:08,2286.80,93.57,290.67,399.60,54.37,44.81,96.33,53.99,45.45,6.90,35.85,31.79,12.15,34.22,30.80,16.41,33.31,332.44,69.23,36.27,3928.93,9939.52,2357.44
2026-01-02 09:31:09,2286.80,93.57,290.27,399.60,54.37,44.81,96.13,53.99,45.45,6.90,35.85,31.96,12.15,34.22,30.80,16.37,33.31,332.44,70.53,36.27,3928.77,9937.45,2367.09
2026-01-02 09:31:10,2286.80,93.57,290.90,399.60,54.37,44.81,95.87,53.84,45.45,6.90,35.85,32.81,12.15,34.22,30.80,16.23,33.31,332.44,71.57,36.27,3928.21,9933.74,2384.68
2026-01-02 09:31:11,2286.80,93.57,291.31,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.65,12.15,34.22,30.80,16.27,33.31,332.44,72.03,36.27,3928.37,9931.36,2389.64
2026-01-02 09:31:12,2286.80,93.57,290.40,399.60,54.37,44.81,95.70,53.99,45.45,6.90,35.85,32.39,12.15,34.22,30.80,16.23,33.31,332.44,73.20,36.27,3928.21,9933.01,2392.62
2026-01-02 09:31:13,2286.80,93.57,290.45,399.60,54.37,44.81,96.13,53.67,45.45,6.90,35.85,32.57,12.15,34.07,30.27,16.26,33.31,332.44,73.17,36.27,3928.24,9918.27,2393.83
2026-01-02 09:31:14,2286.80,93.57,290.27,399.60,54.37,44.81,96.36,53.82,45.45,6.90,35.85,32.27,12.15,34.22,29.94,16.22,33.31,332.44,72.92,36.27,3928.17,9911.11,2388.82
2026-01-02 09:31:15,2286.80,93.57,290.27,399.60,54.37,44.81,96.27,53.76,45.45,6.90,35.85,32.40,12.15,34.22,29.50,16.22,33.31,332.44,73.33,36.27,3928.17,9895.67,2393.05
2026-01-02 09:31:16,2286.80,93.57,290.27,399.60,54.37,44.81,96.42,53.95,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.22,33.31,332.44,74.51,36.27,3928.17,9898.52,2406.65
2026-01-02 09:31:17,2286.80,93.57,290.27,399.60,54.37,44.81,96.57,53.94,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.22,33.31,332.44,74.13,36.27,3928.17,9900.00,2403.53
2026-01-02 09:31:18,2286.80,93.57,290.27,399.60,54.37,44.81,96.91,53.60,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.22,33.31,332.44,72.18,36.27,3928.17,9901.18,2387.47
2026-01-02 09:31:19,2286.80,93.57,290.27,399.60,54.37,44.81,96.58,53.92,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.22,33.31,332.44,71.41,36.27,3928.17,9899.97,2381.13
2026-01-02 09:31:20,2286.80,93.57,290.27,399.60,54.37,44.81,96.54,53.70,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.23,33.31,332.44,72.57,36.27,3928.21,9898.04,2390.68
2026-01-02 09:31:21,2286.80,93.57,290.27,399.60,54.37,44.81,96.06,53.67,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.22,33.31,332.44,71.40,36.27,3928.17,9892.88,2381.05
2026-01-02 09:31:22,2286.80,93.57,290.27,399.60,54.37,44.81,95.98,53.70,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.22,33.31,332.44,68.73,36.27,3928.17,9892.26,2359.07
2026-01-02 09:31:23,2286.80,93.57,290.27,399.60,54.37,44.81,96.73,53.70,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.26,33.31,332.44,68.80,36.27,3928.33,9900.01,2359.64
2026-01-02 09:31:24,2286.80,93.57,290.93,399.60,54.37,44.81,96.61,53.72,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.22,33.31,332.44,69.14,36.27,3928.17,9898.90,2366.02
2026-01-02 09:31:25,2286.80,93.57,290.27,399.60,54.37,44.81,96.30,53.71,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.22,33.31,332.44,69.27,36.27,3928.17,9895.64,2363.51
2026-01-02 09:31:26,2286.80,93.57,290.27,399.60,54.37,44.81,96.25,53.44,45.45,6.90,35.85,32.99,12.15,34.22,29.50,16.22,33.31,332.44,69.46,36.27,3928.17,9893.26,2365.08
2026-01-02 09:31:27,2286.80,93.57,290.27,399.60,54.37,44.82,95.95,53.53,45.45,6.90,35.85,32.99,12.15,34.22,29.72,16.22,33.31,332.44,71.01,36.27,3928.19,9897.83,2377.84
2026-01-02 09:31:28,2286.80,93.57,290.27,399.60,54.37,44.81,95.71,53.90,45.45,6.90,35.85,32.99,12.15,34.22,30.77,16.22,33.31,332.44,72.06,36.27,3928.17,9931.54,2386.48
2026-01-02 09:31:29,2286.80,93.57,290.27,399.60,54.37,44.81,96.14,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.80,16.22,33.31,332.44,72.44,36.27,3928.17,9937.56,2389.61
2026-01-02 09:31:30,2286.80,93.57,290.27,399.60,54.37,44.81,96.21,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.80,16.22,33.31,332.44,74.10,36.27,3928.17,9938.28,2403.28
2026-01-02 09:31:31,2286.80,93.57,290.27,399.60,54.37,44.81,95.94,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.40,16.22,33.31,332.44,74.48,36.27,3928.17,9922.68,2406.41
2026-01-02 09:31:32,2286.80,93.57,290.27,399.60,54.37,44.81,95.56,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.28,16.22,33.31,332.44,73.40,36.27,3928.17,9914.91,2397.51
2026-01-02 09:31:33,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.30,16.22,33.31,332.44,73.33,36.27,3928.17,9915.34,2396.94
2026-01-02 09:31:34,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.03,16.22,33.31,332.44,70.48,36.27,3928.17,9906.69,2373.47
2026-01-02 09:31:35,2286.80,93.57,290.51,399.60,54.37,44.81,95.54,53.98,45.45,6.90,35.85,32.99,12.15,34.22,29.97,16.22,33.31,332.44,71.20,36.27,3928.17,9904.70,2380.70
2026-01-02 09:31:36,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.93,45.45,6.90,35.85,32.99,12.15,34.22,29.93,16.22,33.31,332.44,71.97,36.27,3928.17,9903.08,2385.74
2026-01-02 09:31:37,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.05,16.22,33.31,332.44,71.68,36.27,3928.17,9907.33,2383.35
2026-01-02 09:31:38,2286.80,93.57,290.86,399.60,54.37,44.81,95.54,53.95,45.45,6.90,35.85,32.99,12.15,34.22,29.86,16.22,33.31,332.44,69.96,36.22,3928.17,9900.36,2372.40
2026-01-02 09:31:39,2286.80,93.57,290.81,399.60,54.37,44.81,95.54,53.96,45.45,6.90,35.85,32.99,12.15,34.22,30.50,16.22,33.31,332.44,68.86,36.21,3928.17,9920.81,2363.07
2026-01-02 09:31:40,2286.80,93.57,291.54,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.50,16.22,33.31,332.44,70.04,36.21,3928.17,9921.02,2376.75
2026-01-02 09:31:41,2286.80,93.57,290.80,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.50,16.22,33.31,332.44,68.71,36.27,3928.17,9921.75,2361.78
2026-01-02 09:31:42,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.07,16.22,33.31,332.44,68.16,36.27,3928.17,9907.97,2354.37
2026-01-02 09:31:43,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,29.79,16.22,33.31,332.44,68.16,36.24,3928.17,9898.64,2354.37
2026-01-02 09:31:44,2286.80,93.57,290.64,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.07,16.22,33.31,332.44,68.94,36.24,3928.17,9907.61,2362.80
2026-01-02 09:31:45,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.18,16.22,33.31,332.44,70.18,36.26,3928.17,9911.38,2371.00
2026-01-02 09:31:46,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,29.99,16.22,33.31,332.44,70.50,36.27,3928.17,9905.41,2373.64
2026-01-02 09:31:47,2286.80,93.57,290.27,399.60,54.37,44.83,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,29.85,16.22,33.31,332.44,71.06,36.27,3928.21,9900.93,2378.25
2026-01-02 09:31:48,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.08,16.22,33.31,332.44,71.81,36.27,3928.17,9908.29,2384.42
2026-01-02 09:31:49,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.23,16.22,33.31,332.44,70.80,36.27,3928.17,9913.10,2376.11
2026-01-02 09:31:50,2286.80,93.57,290.27,399.60,54.37,44.81,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,29.99,16.22,33.31,332.44,68.91,36.26,3928.17,9905.29,2360.55
2026-01-02 09:31:51,2286.80,93.57,290.27,399.60,54.37,44.82,95.54,53.99,45.45,6.90,35.85,32.99,12.15,34.22,29.85,16.22,33.31,332.44,69.34,36.27,3928.19,9900.93,2364.09
2026-01-02 09:31:52,2286.80,93.57,290.27,399.60,54.37,44.84,95.82,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.17,16.22,33.31,332.44,70.44,36.27,3928.23,9914.07,2373.14
2026-01-02 09:31:53,2286.80,93.57,290.27,399.60,54.37,44.86,96.18,53.99,45.45,6.90,35.85,32.99,12.15,34.22,29.86,16.22,33.31,332.44,72.49,36.27,3928.27,9907.85,2390.02
2026-01-02 09:31:54,2286.80,93.57,290.27,399.60,54.37,44.90,96.34,53.99,45.45,6.90,35.85,32.99,12.15,34.22,29.86,16.22,33.31,332.44,70.66,36.27,3928.36,9909.50,2374.96
2026-01-02 09:31:55,2286.80,93.57,290.27,399.60,54.37,45.00,96.67,53.99,45.45,6.90,35.85,32.99,12.15,34.22,29.93,16.22,33.31,332.44,68.16,36.27,3928.57,9915.15,2354.37
2026-01-02 09:31:56,2286.80,93.57,290.27,399.60,54.37,45.05,96.93,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.08,16.22,33.31,332.44,68.16,36.27,3928.67,9922.64,2354.37
2026-01-02 09:31:57,2286.80,93.57,290.27,399.60,54.37,44.96,97.03,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.08,16.22,33.31,332.44,68.16,36.27,3928.48,9923.68,2354.37
2026-01-02 09:31:58,2286.80,93.57,290.27,399.60,54.37,44.96,96.55,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.05,16.22,33.31,332.44,68.16,36.19,3928.48,9916.79,2354.37
2026-01-02 09:31:59,2286.80,93.57,290.27,399.60,54.37,45.04,97.08,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.15,16.22,33.31,332.44,68.16,36.11,3928.65,9924.49,2354.37
2026-01-02 09:32:00,2286.80,93.57,290.27,399.60,54.37,45.00,97.08,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.38,16.22,33.31,332.44,68.16,36.16,3928.57,9932.46,2354.37
2026-01-02 09:32:01,2286.80,93.57,290.27,399.60,54.37,44.87,97.08,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.35,16.22,33.31,332.44,68.16,35.97,3928.29,9929.19,2354.37
2026-01-02 09:32:02,2286.80,93.57,290.27,399.60,54.37,44.91,97.08,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.01,16.22,33.31,332.44,68.16,35.88,3928.38,9917.20,2354.37
2026-01-02 09:32:03,2286.80,93.57,290.27,399.60,54.37,44.92,97.08,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.36,16.22,33.31,332.44,68.16,35.78,3928.40,9927.20,2354.37
2026-01-02 09:32:04,2286.80,93.57,290.27,399.60,54.37,44.84,97.08,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.80,16.22,33.31,332.44,68.16,35.78,3928.23,9941.29,2354.37
2026-01-02 09:32:05,2286.80,93.57,290.27,399.60,54.37,44.98,97.08,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.80,16.22,33.31,332.44,68.16,35.78,3928.52,9941.29,2354.37
2026-01-02 09:32:06,2286.80,93.57,290.27,399.60,54.37,44.96,97.08,53.99,45.45,6.90,35.85,32.99,12.15,34.22,30.72,16.22,33.31,332.44,68.16,35.78,3928.48,9938.73,2354.37
