date,open,close,high,low,volume,amount
2025-07-23,4.92,4.95,5.00,4.91,5112818,25293831
2025-07-24,4.95,5.02,5.04,4.91,7345654,36608968
2025-07-25,5.02,4.95,5.05,4.91,1950021,9715994
2025-07-28,4.95,5.00,5.07,4.92,5523469,27542588
2025-07-29,5.00,5.00,5.05,4.94,1787363,8931448
2025-07-30,5.00,5.00,5.05,4.96,2130598,10659484
2025-07-31,5.00,5.03,5.05,4.90,5799436,28968566
2025-08-01,5.03,4.94,5.05,4.86,8163072,40564667
2025-08-04,4.94,4.93,4.96,4.87,4832785,23789293
2025-08-05,4.93,5.00,5.01,4.84,955471,4724257
2025-08-06,5.00,4.90,5.07,4.82,5664436,28028945
2025-08-07,4.90,5.13,5.15,4.86,6691751,33528256
2025-08-08,5.13,5.06,5.20,5.03,3690849,18829968
2025-08-11,5.06,5.06,5.15,5.03,1974410,10015769
2025-08-12,5.06,5.00,5.06,4.94,6965961,34930617
2025-08-13,5.00,5.23,5.24,4.99,1886667,9649722
2025-08-14,5.23,5.12,5.25,5.06,2853306,14742867
2025-08-15,5.12,5.29,5.35,5.08,2671887,13922921
2025-08-18,5.29,5.24,5.31,5.16,1758735,9236541
2025-08-19,5.24,5.32,5.35,5.22,12254691,64743187
2025-08-20,5.32,5.28,5.40,5.26,7763761,41274089
2025-08-21,5.28,5.18,5.35,5.09,4605515,24063623
2025-08-22,5.18,5.14,5.23,5.09,6231922,32153757
2025-08-25,5.14,5.03,5.16,4.99,3932795,19964399
2025-08-26,5.03,5.11,5.12,4.95,7276587,36756059
2025-08-27,5.11,5.18,5.20,5.10,3693525,19009138
2025-08-28,5.18,5.25,5.27,5.14,7418311,38638813
2025-08-29,5.25,5.31,5.34,5.25,2664336,14088236
2025-09-01,5.31,5.25,5.33,5.23,4347337,22959428
2025-09-02,5.25,5.14,5.26,5.08,1614743,8370363
2025-09-03,5.14,5.26,5.29,5.08,2869173,14902681
2025-09-04,5.26,5.22,5.31,5.16,5899580,30896583
2025-09-05,5.22,5.27,5.31,5.20,3552402,18649284
2025-09-08,5.27,5.38,5.43,5.21,1575628,8387894
2025-09-09,5.38,5.42,5.44,5.38,2773128,14989265
2025-09-10,5.42,5.53,5.59,5.33,695763,3804034
2025-09-11,5.53,5.47,5.59,5.44,2613347,14391860
2025-09-12,5.47,5.43,5.51,5.43,4575074,24977246
2025-09-16,5.43,5.37,5.53,5.28,3802872,20549352
2025-09-17,5.37,5.36,5.42,5.33,4764451,25595858
2025-09-18,5.36,5.29,5.44,5.24,5582045,29774882
2025-09-19,5.29,5.28,5.34,5.27,1658994,8781450
2025-09-22,5.28,5.19,5.33,5.19,4442111,23309996
2025-09-23,5.19,5.12,5.26,5.11,2537164,13120581
2025-09-24,5.12,5.25,5.26,5.09,3284043,17013376
2025-09-25,5.25,5.15,5.26,5.14,2269548,11796058
2025-09-26,5.15,5.03,5.15,5.00,6005305,30523484
2025-09-29,5.03,4.98,5.04,4.97,4784260,23950999
2025-09-30,4.98,4.93,5.00,4.82,2712191,13376605
2025-10-09,4.93,4.94,4.95,4.92,6668110,32901880
2025-10-10,4.94,4.90,5.01,4.89,3754081,18529152
2025-10-13,4.90,4.94,5.02,4.82,3596873,17705582
2025-10-14,4.94,4.92,4.96,4.90,7240810,35695224
2025-10-15,4.92,4.88,4.94,4.83,1742946,8529732
2025-10-16,4.88,4.98,5.00,4.86,6130071,30233135
2025-10-17,4.98,4.98,5.02,4.98,7393099,36895392
2025-10-20,4.98,4.92,4.99,4.91,6256609,30968530
2025-10-21,4.92,4.97,4.97,4.90,2759632,13632056
2025-10-22,4.97,5.03,5.15,4.96,3418692,17186716
2025-10-23,5.03,5.12,5.14,4.95,1881801,9524085
2025-10-24,5.12,5.14,5.18,5.06,6826633,34984878
2025-10-27,5.14,5.06,5.14,5.05,6372119,32476736
2025-10-28,5.06,5.15,5.16,5.02,4713451,24023762
2025-10-29,5.15,5.20,5.20,5.13,3253423,16819510
2025-10-30,5.20,5.23,5.30,5.16,4217957,22025039
2025-10-31,5.23,5.14,5.26,5.13,5117137,26563972
2025-11-03,5.14,5.37,5.45,5.14,6261869,33035131
2025-11-04,5.37,5.55,5.56,5.36,3721619,20325941
2025-11-05,5.55,5.59,5.61,5.47,5247351,29160893
2025-11-06,5.59,5.66,5.67,5.50,3615202,20270054
2025-11-07,5.66,5.63,5.74,5.58,2094346,11835580
2025-11-10,5.63,5.68,5.73,5.49,2751147,15497769
2025-11-11,5.68,5.74,5.76,5.63,6099686,34797598
2025-11-12,5.74,5.63,5.75,5.55,3408435,19319786
2025-11-13,5.63,5.67,5.71,5.61,3111918,17596871
2025-11-14,5.67,5.92,5.96,5.67,5117015,29689539
2025-11-17,5.92,5.94,5.95,5.87,4364491,25838984
2025-11-18,5.94,5.73,6.00,5.68,3985680,23273299
2025-11-19,5.73,5.60,5.76,5.57,3923400,22225033
2025-11-20,5.60,5.78,5.83,5.57,1285741,7320406
2025-11-21,5.78,5.91,5.95,5.77,4601556,26928140
2025-11-24,5.91,5.87,5.93,5.80,3822115,22470473
2025-11-25,5.87,6.08,6.10,5.87,2615579,15642277
2025-11-26,6.08,6.12,6.17,6.03,2007832,12246752
2025-11-27,6.12,6.18,6.22,6.06,4385827,26939531
2025-11-28,6.18,6.19,6.21,6.08,1988655,12254374
2025-12-01,6.19,6.28,6.29,6.17,2417036,15067515
2025-12-02,6.28,6.34,6.42,6.25,3601012,22780838
2025-12-03,6.34,6.42,6.44,6.24,4124008,26230046
2025-12-04,6.42,6.42,6.45,6.31,2655599,16990193
2025-12-05,6.42,6.40,6.61,6.34,3639315,23437256
2025-12-08,6.40,6.46,6.63,6.35,5151415,33268772
2025-12-09,6.46,6.21,6.56,6.16,7043044,44719339
2025-12-10,6.21,6.12,6.32,6.11,5779874,35783330
2025-12-11,6.12,6.12,6.16,6.06,4891875,29916570
2025-12-12,6.12,6.11,6.21,6.10,157844,968304
2025-12-15,6.11,6.14,6.15,6.04,3593337,21951383
2025-12-16,6.14,6.14,6.16,6.14,4109700,25254655
2025-12-17,6.14,6.21,6.25,6.06,4455717,27481880
2025-12-18,6.21,6.33,6.36,6.08,5946594,37137540
2025-12-19,6.33,6.41,6.42,6.32,1488264,9484843
2025-12-22,6.41,6.62,6.68,6.40,6914624,45134965
2025-12-23,6.62,6.70,6.76,6.61,1897745,12670305
2025-12-24,6.70,6.59,6.74,6.55,2238537,14873953
2025-12-25,6.59,6.59,6.60,6.51,3944092,25923009
2025-12-26,6.59,6.61,6.75,6.54,1227753,8129896
2025-12-29,6.61,6.75,6.75,6.57,2651541,17690951
2025-12-30,6.75,6.73,6.79,6.72,176287,1189596
2025-12-31,6.73,6.72,6.75,6.70,3625876,24387555
