date,open,close,high,low,volume,amount
2025-03-31,325.06,321.69,328.90,317.70,897178,290091942
2025-04-01,321.69,318.89,322.10,314.83,2554811,815951996
2025-04-02,318.89,311.10,319.38,309.03,6378108,2006545763
2025-04-03,311.10,312.31,314.64,309.37,4223194,1317019722
2025-04-08,312.31,316.75,317.86,310.90,3215251,1011062339
2025-04-09,316.75,318.84,322.35,316.36,5066654,1614112410
2025-04-10,318.84,313.88,320.61,307.70,6171803,1945714416
2025-04-11,313.88,308.83,316.28,306.18,2515134,782945123
2025-04-14,308.83,313.92,316.71,303.76,1752806,544784278
2025-04-15,313.92,304.89,315.29,300.22,6804241,2099671066
2025-04-16,304.89,309.28,312.06,300.84,1155665,354519282
2025-04-17,309.28,316.82,318.80,307.82,7502736,2349697350
2025-04-18,316.82,315.18,323.31,308.68,6321073,1997445542
2025-04-21,315.18,310.48,322.64,308.66,987036,310164309
2025-04-22,310.48,314.78,316.75,309.44,3296667,1031406787
2025-04-23,314.78,319.14,323.87,314.73,5993483,1906705474
2025-04-24,319.14,324.13,330.98,319.01,2329406,753128687
2025-04-25,324.13,323.31,326.14,322.57,4670023,1513268909
2025-04-28,323.31,321.43,325.63,320.67,8237982,2658882526
2025-04-29,321.43,322.71,328.65,315.94,1899229,611899484
2025-04-30,322.71,325.60,326.86,318.40,444083,143612181
2025-05-06,325.60,331.71,333.31,324.04,8213153,2699361215
2025-05-07,331.71,332.05,337.06,330.80,5472672,1821871948
2025-05-08,332.05,331.28,332.88,330.53,3543382,1175285271
2025-05-09,331.28,324.00,331.47,319.37,7367469,2405693666
2025-05-12,324.00,326.80,330.33,319.05,3366184,1094162625
2025-05-13,326.80,333.97,334.16,325.95,4580588,1512600555
2025-05-14,333.97,333.63,335.51,332.81,2536401,847105617
2025-05-15,333.63,342.17,343.17,327.33,7144713,2404731279
2025-05-16,342.17,345.05,347.21,336.13,2781344,952999989
2025-05-19,345.05,354.39,359.85,343.44,675577,236913733
2025-05-20,354.39,358.87,360.11,353.95,4221596,1506385047
2025-05-21,358.87,364.51,366.40,358.78,2892412,1047454917
2025-05-22,364.51,361.09,369.59,359.84,2849287,1036440113
2025-05-23,361.09,369.84,373.64,359.71,4105317,1502832773
2025-05-26,369.84,379.65,384.83,363.76,2201528,824513861
2025-05-27,379.65,382.18,382.23,379.40,2481040,944941865
2025-05-28,382.18,392.45,396.71,374.96,4024518,1555773392
2025-05-29,392.45,395.05,401.82,385.81,5877998,2314658189
2025-05-30,395.05,394.99,395.42,393.22,4727024,1865614385
2025-06-03,394.99,390.24,395.86,390.20,5970506,2345343773
2025-06-04,390.24,395.02,396.14,389.50,7083977,2782054301
2025-06-05,395.02,404.91,406.66,393.36,2555686,1022239621
2025-06-06,404.91,407.88,414.80,400.67,3638794,1481217364
2025-06-09,407.88,417.77,422.08,406.77,1237940,512041971
2025-06-10,417.77,415.19,420.09,413.42,2461254,1025408696
2025-06-11,415.19,423.07,424.72,409.99,3744468,1566101866
2025-06-12,423.07,431.44,432.12,422.37,2563827,1095394712
2025-06-13,431.44,437.76,439.05,423.86,1740868,753842543
2025-06-16,437.76,435.82,440.75,434.93,2112612,923880186
2025-06-17,435.82,438.29,439.06,433.68,4006118,1749523562
2025-06-18,438.29,436.25,441.27,434.02,4267903,1867028318
2025-06-19,436.25,443.85,449.59,435.99,3616208,1596265851
2025-06-20,443.85,454.75,462.23,440.40,1008765,454254477
2025-06-23,454.75,447.70,456.26,442.16,1498512,674657884
2025-06-24,447.70,449.82,451.48,436.42,1758792,785042191
2025-06-25,449.82,433.86,455.80,433.74,3107348,1377497999
2025-06-26,433.86,424.79,437.68,419.00,5176294,2219758070
2025-06-27,424.79,414.08,427.74,413.65,4059475,1705244481
2025-06-30,414.08,413.81,417.40,403.95,1422655,586575673
2025-07-01,413.81,421.66,423.77,411.34,2382097,994872714
2025-07-02,421.66,420.47,423.24,418.32,1502702,632521638
2025-07-03,420.47,438.87,453.18,419.79,2042098,884387924
2025-07-04,438.87,440.91,443.81,432.69,889252,390443483
2025-07-07,440.91,450.23,454.48,436.94,2612435,1164205457
2025-07-08,450.23,455.21,466.35,446.00,3619584,1644914722
2025-07-09,455.21,449.61,456.65,443.42,1948524,879219073
2025-07-10,449.61,444.16,453.79,441.46,1232205,551112395
2025-07-11,444.16,440.65,450.42,439.62,2417830,1072825571
2025-07-14,440.65,432.19,442.29,431.03,3229752,1409917004
2025-07-15,432.19,429.51,434.89,425.55,5192066,2235363576
2025-07-16,429.51,431.23,433.31,429.47,1831658,789222604
2025-07-17,431.23,436.49,440.54,424.65,1614939,699632526
2025-07-18,436.49,454.23,458.31,434.05,2147833,957439964
2025-07-21,454.23,436.05,457.96,435.62,1345498,600044934
2025-07-22,436.05,435.57,439.63,432.77,5097388,2222494109
2025-07-23,435.57,432.56,438.99,424.34,2156380,933426276
2025-07-24,432.56,437.59,444.91,430.34,1175808,513064762
2025-07-25,437.59,425.45,438.23,419.10,3838290,1650822297
2025-07-28,425.45,416.50,425.56,414.80,3928031,1652038428
2025-07-29,416.50,404.33,418.80,401.89,2470266,1013746456
2025-07-30,404.33,399.93,410.35,399.21,1735017,700003653
2025-07-31,399.93,412.55,417.55,398.58,1281713,521853699
2025-08-01,412.55,413.63,416.37,410.54,7836694,3238681585
2025-08-04,413.63,410.16,415.18,407.47,2853381,1174476423
2025-08-05,410.16,413.60,421.09,409.57,2865910,1185354177
2025-08-06,413.60,400.23,415.50,397.25,2549664,1036809869
2025-08-07,400.23,411.98,413.08,397.72,3134912,1271991888
2025-08-08,411.98,422.59,427.86,410.08,6322296,2643532005
2025-08-11,422.59,424.67,428.56,413.09,3252031,1373099033
2025-08-12,424.67,419.88,431.70,416.95,4711649,1994443510
2025-08-13,419.88,425.21,429.33,415.31,2052961,867237392
2025-08-14,425.21,422.67,425.95,421.70,1909504,809404718
2025-08-15,422.67,426.41,432.13,420.77,1855898,789673838
2025-08-18,426.41,441.42,447.27,419.57,1729109,749858907
2025-08-19,441.42,427.79,447.63,425.93,3482205,1517177061
2025-08-20,427.79,430.96,433.39,424.98,2637604,1132275852
2025-08-21,430.96,430.73,432.10,429.48,2503573,1078582754
2025-08-22,430.73,415.69,437.91,408.96,3560758,1507354776
2025-08-25,415.69,402.57,424.96,402.08,6378941,2623828977
2025-08-26,402.57,409.27,413.97,397.07,950788,385753390
2025-08-27,409.27,407.48,409.62,402.15,2128711,866665514
2025-08-28,407.48,414.14,416.34,403.90,3731212,1531535689
2025-08-29,414.14,415.94,418.22,413.46,5069550,2106098559
2025-09-01,415.94,414.51,419.61,412.69,1143838,475479345
2025-09-02,414.51,417.66,422.34,405.46,1478516,613572184
2025-09-03,417.66,422.86,425.11,415.45,3601233,1513488121
2025-09-04,422.86,436.15,448.87,418.75,1320645,570064059
2025-09-05,436.15,446.64,452.09,435.80,3755539,1662464257
2025-09-08,446.64,434.64,454.25,425.45,3040292,1338476112
2025-09-09,434.64,429.68,437.93,426.69,3221204,1392316125
2025-09-10,429.68,425.03,439.23,419.97,1503288,644125758
2025-09-11,425.03,426.14,426.43,424.42,4283206,1822538660
2025-09-12,426.14,415.76,433.33,407.38,4328450,1820778962
2025-09-16,415.76,416.03,420.77,413.79,6478097,2698688021
2025-09-17,416.03,428.61,446.11,411.30,4520243,1923418639
2025-09-18,428.61,421.85,432.68,416.44,2523780,1072333263
2025-09-19,421.85,429.82,439.04,414.78,1792676,764349322
2025-09-22,429.82,428.81,432.21,428.67,3442271,1479755724
2025-09-23,428.81,417.28,433.78,414.78,1783316,755523877
2025-09-24,417.28,425.30,429.03,416.62,4487015,1893778485
2025-09-25,425.30,432.06,438.53,423.25,1416132,608632284
2025-09-26,432.06,434.57,437.74,430.88,6725846,2917739635
2025-09-29,434.57,436.46,439.20,433.30,1945513,848008276
2025-09-30,436.46,433.75,436.86,429.88,3226929,1401250867
2025-10-09,433.75,438.67,441.19,431.35,5938033,2590412854
2025-10-10,438.67,433.77,440.89,428.87,2670624,1163190886
2025-10-13,433.77,434.98,436.13,429.79,5324971,2309277166
2025-10-14,434.98,428.04,442.71,422.30,699905,302365054
2025-10-15,428.04,425.38,428.11,421.17,728121,309942154
2025-10-16,425.38,429.92,431.42,419.25,2418495,1031470653
2025-10-17,429.92,438.63,442.53,424.13,2463084,1068491303
2025-10-20,438.63,432.70,442.64,430.54,1413962,616666716
2025-10-21,432.70,443.60,448.28,426.67,2896582,1268157561
2025-10-22,443.60,444.07,444.51,439.25,1887872,836061560
2025-10-23,444.07,451.62,460.08,442.11,2709847,1217991943
2025-10-24,451.62,459.37,463.72,445.64,3523644,1603552799
2025-10-27,459.37,454.59,471.27,452.01,4701505,2159440976
2025-10-28,454.59,466.60,470.21,451.83,2499071,1151594157
2025-10-29,466.60,468.74,472.45,458.80,4863022,2269327898
2025-10-30,468.74,469.23,472.62,461.16,3995018,1869422211
2025-10-31,469.23,469.94,473.76,463.86,1261619,591951824
2025-11-03,469.94,465.90,482.88,463.86,1600804,753411640
2025-11-04,465.90,466.76,470.65,461.35,3714745,1731672497
2025-11-05,466.76,455.16,467.86,451.53,525410,241860277
2025-11-06,455.16,470.63,471.80,454.81,4556455,2110090952
2025-11-07,470.63,469.25,471.80,459.33,1415969,662325682
2025-11-10,469.25,464.55,477.66,460.78,1768100,827578340
2025-11-11,464.55,471.97,472.50,457.14,4193473,1956423615
2025-11-12,471.97,475.88,479.38,469.09,4579886,2171233449
2025-11-13,475.88,476.74,478.64,473.99,7406003,3527563469
2025-11-14,476.74,490.09,490.72,469.54,2536597,1222066797
2025-11-17,490.09,499.60,508.86,488.02,735838,365448577
2025-11-18,499.60,506.21,508.02,498.50,1677227,843786464
2025-11-19,506.21,485.25,511.06,485.19,1954451,971222404
2025-11-20,485.25,480.24,487.93,475.71,1380597,665834998
2025-11-21,480.24,491.33,497.05,477.43,2965526,1442762726
2025-11-24,491.33,487.21,492.78,483.14,1157764,565703348
2025-11-25,487.21,480.16,492.90,475.34,2242642,1085222439
2025-11-26,480.16,469.94,481.21,466.73,1839182,872712103
2025-11-27,469.94,464.70,471.08,463.00,2296409,1072835525
2025-11-28,464.70,457.08,468.02,456.37,3808164,1757627763
2025-12-01,457.08,457.63,457.88,454.82,3036311,1387149494
2025-12-02,457.63,447.91,460.72,441.61,6589457,2978209296
2025-12-03,447.91,434.69,447.96,428.60,4397814,1934121213
2025-12-04,434.69,437.40,440.32,433.53,785451,342838354
2025-12-05,437.40,427.60,443.64,418.24,7380286,3186228727
2025-12-08,427.60,417.19,431.12,413.88,2824584,1193234465
2025-12-09,417.19,422.06,423.17,416.46,2332491,978989541
2025-12-10,422.06,426.37,433.14,420.00,1219476,518756305
2025-12-11,426.37,418.16,428.30,408.48,5190570,2181750004
2025-12-12,418.16,431.71,432.00,413.74,2141700,907869327
2025-12-15,431.71,412.46,437.65,408.97,4380141,1851473867
2025-12-16,412.46,430.45,432.27,404.77,5411396,2272725369
2025-12-17,430.45,422.50,431.95,420.22,2074033,884119290
2025-12-18,422.50,407.43,425.64,405.96,3335341,1385439486
2025-12-19,407.43,406.78,412.86,404.97,3517756,1435284865
2025-12-22,406.78,409.08,415.44,403.21,3270767,1336521563
2025-12-23,409.08,396.14,415.15,390.84,2483169,1000226896
2025-12-24,396.14,395.12,396.89,389.72,5790718,2284258213
2025-12-25,395.12,395.77,396.78,388.63,3381006,1332369065
2025-12-26,395.77,389.88,398.31,387.75,4678582,1838351411
2025-12-29,389.88,407.19,408.10,386.47,3888247,1547172202
2025-12-30,407.19,408.79,410.40,398.42,2497627,1014535348
2025-12-31,408.79,396.97,414.49,395.49,2981253,1204224440
2026-01-02,396.97,388.09,399.60,387.08,5269493,2070554503
