date,open,close,high,low,volume,amount
2025-03-27,121.65,123.94,125.83,120.12,5425049,666670430
2025-03-28,123.94,120.64,124.46,120.61,7139815,873992964
2025-03-31,120.64,124.79,125.07,118.76,5195101,635443444
2025-04-01,124.79,123.07,125.93,121.98,10444422,1294538774
2025-04-02,123.07,122.68,124.62,120.73,4516754,554553982
2025-04-03,122.68,120.82,123.81,120.12,7402074,902006957
2025-04-08,120.82,119.69,120.84,118.72,2463349,295644613
2025-04-09,119.69,122.80,123.85,119.34,7577921,920120860
2025-04-10,122.80,121.16,123.58,118.30,4196123,509654794
2025-04-11,121.16,122.35,122.43,120.25,2198689,267245007
2025-04-14,122.35,123.07,123.63,121.56,7143586,876174222
2025-04-15,123.07,125.36,125.67,123.03,2270398,282169054
2025-04-16,125.36,124.04,125.39,123.20,4291339,534270223
2025-04-17,124.04,125.12,125.84,121.84,3588690,445756021
2025-04-18,125.12,121.70,125.70,121.48,10602525,1309398398
2025-04-21,121.70,126.39,127.21,121.59,315000,39130878
2025-04-22,126.39,126.39,126.92,125.94,1882309,237948342
2025-04-23,126.39,123.55,127.34,120.67,4141219,515541128
2025-04-24,123.55,123.01,123.75,122.32,4688216,577389911
2025-04-25,123.01,121.76,126.04,119.69,1337866,164058449
2025-04-28,121.76,123.45,125.17,120.37,1942114,238271641
2025-04-29,123.45,124.45,125.64,122.76,3964626,491907943
2025-04-30,124.45,124.65,125.43,123.78,7790683,970544988
2025-05-06,124.65,122.10,124.95,121.49,5433408,669913404
2025-05-07,122.10,120.03,123.20,118.97,2955265,357803568
2025-05-08,120.03,120.78,120.96,117.68,7637547,915452658
2025-05-09,120.78,122.16,123.63,120.40,8068605,982286874
2025-05-12,122.16,117.99,124.54,117.71,4719158,569140322
2025-05-13,117.99,114.55,118.69,112.35,4909948,569044494
2025-05-14,114.55,114.33,114.96,111.75,2910143,331454851
2025-05-15,114.33,114.70,115.31,113.97,3728237,427172087
2025-05-16,114.70,117.76,118.33,113.59,5363624,622687450
2025-05-19,117.76,115.66,118.03,115.35,6365222,742831624
2025-05-20,115.66,115.81,115.85,112.42,2579299,296451833
2025-05-21,115.81,120.81,121.70,114.61,1515330,179156310
2025-05-22,120.81,119.02,121.57,118.59,9257171,1110817607
2025-05-23,119.02,117.19,119.64,116.18,5845168,689762478
2025-05-26,117.19,121.57,123.18,116.73,2659188,318219289
2025-05-27,121.57,122.81,123.14,119.19,2010935,244679177
2025-05-28,122.81,125.75,125.86,122.72,2519608,313151106
2025-05-29,125.75,125.55,126.50,124.29,3290759,413064298
2025-05-30,125.55,123.94,127.33,123.70,4167140,521439909
2025-06-03,123.94,126.45,126.48,122.73,10988507,1372477460
2025-06-04,126.45,128.59,129.52,124.68,10970347,1396644429
2025-06-05,128.59,131.91,133.91,128.32,10129592,1323747367
2025-06-06,131.91,126.68,133.18,124.76,100000,12913464
2025-06-09,126.68,122.99,128.19,121.62,1113820,139083249
2025-06-10,122.99,123.06,125.28,122.80,4601729,568458945
2025-06-11,123.06,124.00,124.42,122.35,5294118,653590338
2025-06-12,124.00,120.29,127.16,119.40,6068449,744675901
2025-06-13,120.29,119.30,121.05,119.05,8392576,1006466084
2025-06-16,119.30,114.95,120.91,114.80,4977869,584856463
2025-06-17,114.95,114.53,115.35,112.76,7383591,844655338
2025-06-18,114.53,116.58,117.87,113.19,6688850,772837738
2025-06-19,116.58,116.28,117.99,115.78,7168569,836259477
2025-06-20,116.28,118.92,120.24,115.64,3788604,446181438
2025-06-23,118.92,119.21,120.86,118.92,1043537,124679154
2025-06-24,119.21,122.33,122.49,118.65,7214285,870550484
2025-06-25,122.33,120.55,123.16,117.26,4524912,546710632
2025-06-26,120.55,121.01,122.88,119.76,4348461,526385475
2025-06-27,121.01,119.95,122.42,119.41,8357264,1008714835
2025-06-30,119.95,115.93,120.55,114.35,3949530,464838334
2025-07-01,115.93,118.11,119.82,114.97,10264913,1203105231
2025-07-02,118.11,117.17,119.50,116.63,1593615,187814483
2025-07-03,117.17,115.55,118.91,114.73,10474359,1221231475
2025-07-04,115.55,115.61,117.08,114.73,7764083,898651266
2025-07-07,115.61,120.69,121.98,115.10,5362983,634686720
2025-07-08,120.69,121.46,122.41,119.63,2694132,326126532
2025-07-09,121.46,119.33,123.84,118.69,2626761,317392999
2025-07-10,119.33,120.04,121.51,119.17,4920942,590576762
2025-07-11,120.04,121.59,121.93,116.99,11657714,1400514756
2025-07-14,121.59,122.75,124.48,120.15,2815969,344227797
2025-07-15,122.75,125.18,125.30,122.53,9371682,1161518307
2025-07-16,125.18,125.38,127.36,124.31,11946618,1499998392
2025-07-17,125.38,124.78,125.80,122.94,6287516,784210978
2025-07-18,124.78,125.67,127.82,124.47,6342776,797195880
2025-07-21,125.67,129.52,131.50,124.91,2273409,290770713
2025-07-22,129.52,129.53,129.67,126.58,1599936,206113822
2025-07-23,129.53,131.34,132.04,127.67,9359505,1218112578
2025-07-24,131.34,130.51,133.75,130.28,5153761,677564116
2025-07-25,130.51,131.17,133.05,129.45,6221783,815310534
2025-07-28,131.17,128.88,134.64,126.85,2912379,379727315
2025-07-29,128.88,130.25,131.08,128.74,3604039,467564996
2025-07-30,130.25,125.20,130.72,123.47,5249085,668771724
2025-07-31,125.20,123.56,127.58,122.91,7012265,875218614
2025-08-01,123.56,120.59,124.58,120.03,10054512,1228552288
2025-08-04,120.59,117.75,122.66,117.50,10185883,1218512165
2025-08-05,117.75,115.18,119.13,113.98,9269031,1079952020
2025-08-06,115.18,114.05,116.11,112.95,6646242,761466082
2025-08-07,114.05,112.38,114.22,111.61,3620450,409345536
2025-08-08,112.38,113.09,113.30,111.83,100000,11264885
2025-08-11,113.09,112.98,113.12,112.53,5059330,571346696
2025-08-12,112.98,110.78,113.28,109.73,6631292,740664192
2025-08-13,110.78,108.55,112.76,107.74,3811889,419144640
2025-08-14,108.55,110.24,112.07,107.11,4368206,478290848
2025-08-15,110.24,109.44,112.06,108.47,10726402,1180463580
2025-08-18,109.44,109.67,110.46,108.90,5281877,578992126
2025-08-19,109.67,108.90,111.40,106.58,3857498,420990433
2025-08-20,108.90,108.75,109.84,108.24,9733255,1060246675
2025-08-21,108.75,109.20,109.93,106.96,1566442,170289028
2025-08-22,109.20,110.01,111.12,108.83,8452662,928007782
2025-08-25,110.01,109.76,110.75,108.96,4519510,496555415
2025-08-26,109.76,107.49,111.27,106.79,10640529,1157979294
2025-08-27,107.49,107.13,108.32,105.94,14165683,1518819315
2025-08-28,107.13,106.34,108.70,105.74,8614975,921604204
2025-08-29,106.34,104.92,106.40,104.67,8490210,896421955
2025-09-01,104.92,103.37,105.84,101.56,3726755,387290681
2025-09-02,103.37,99.49,103.92,98.59,2306442,233742556
2025-09-03,99.49,101.68,104.23,98.84,8695233,878750589
2025-09-04,101.68,103.36,104.01,101.44,11454362,1175460080
2025-09-05,103.36,102.65,103.86,102.64,2202492,227133186
2025-09-08,102.65,101.28,102.94,99.44,9716391,986958400
2025-09-09,101.28,100.90,102.00,100.45,4336348,438651430
2025-09-10,100.90,101.97,102.30,100.41,4420944,448279248
2025-09-11,101.97,101.88,102.37,101.77,4866361,496368698
2025-09-12,101.88,101.04,102.21,100.51,15277943,1549338959
2025-09-16,101.04,100.29,102.64,99.63,5094672,514036650
2025-09-17,100.29,99.38,100.45,98.51,5617013,559773034
2025-09-18,99.38,101.09,101.22,99.20,1238966,124172821
2025-09-19,101.09,99.91,102.53,98.46,4696884,472020774
2025-09-22,99.91,102.44,103.27,99.04,6121449,619274239
2025-09-23,102.44,104.31,105.63,101.51,3969541,410737880
2025-09-24,104.31,103.90,104.91,103.36,2817763,293381819
2025-09-25,103.90,107.18,107.57,103.63,6787613,716554654
2025-09-26,107.18,105.91,108.63,104.88,7652994,816175202
2025-09-29,105.91,110.68,111.29,104.73,4415298,477519267
2025-09-30,110.68,108.07,111.51,107.39,5557995,608114818
2025-10-09,108.07,105.63,109.20,105.16,5791496,619769036
2025-10-10,105.63,108.77,109.43,103.79,5806927,620794021
2025-10-13,108.77,103.93,110.67,102.27,11168036,1188377670
2025-10-14,103.93,104.35,104.95,101.48,4583090,475157824
2025-10-15,104.35,107.59,109.35,103.25,2747601,291620676
2025-10-16,107.59,108.56,108.69,107.46,12296731,1328995299
2025-10-17,108.56,106.30,109.64,105.81,9623591,1035299801
2025-10-20,106.30,103.48,106.34,102.58,9345894,978278468
2025-10-21,103.48,102.21,105.96,100.39,3079692,317240435
2025-10-22,102.21,101.68,103.69,100.14,6505689,663111646
2025-10-23,101.68,104.96,106.96,101.48,1561384,162024510
2025-10-24,104.96,104.27,105.69,103.09,5224444,545956790
2025-10-27,104.27,105.58,105.59,103.54,3759863,393835651
2025-10-28,105.58,104.54,105.75,103.96,12265450,1287364367
2025-10-29,104.54,100.37,106.41,99.92,2589377,266207490
2025-10-30,100.37,100.60,101.02,99.52,5231533,525118145
2025-10-31,100.60,101.93,103.30,96.80,7603264,765329017
2025-11-03,101.93,101.33,102.28,100.41,4207278,426987380
2025-11-04,101.33,99.24,102.38,99.03,4337017,435851256
2025-11-05,99.24,99.47,100.22,99.16,1370688,136414367
2025-11-06,99.47,101.65,101.80,97.73,4107753,411447668
2025-11-07,101.65,101.11,101.91,100.41,1835389,185870349
2025-11-10,101.11,101.37,102.11,100.89,9426705,955574061
2025-11-11,101.37,103.34,103.55,100.05,8436362,861150221
2025-11-12,103.34,104.36,105.60,102.78,4903841,510095470
2025-11-13,104.36,104.69,104.81,104.06,4521401,472383379
2025-11-14,104.69,104.67,105.21,104.52,9470077,992212026
2025-11-17,104.67,105.22,105.49,103.90,14269654,1495764287
2025-11-18,105.22,104.46,106.49,102.85,6165445,645871834
2025-11-19,104.46,103.01,104.93,102.00,3837953,397619759
2025-11-20,103.01,101.28,103.01,100.81,2584791,263723929
2025-11-21,101.28,100.89,101.32,99.78,13075998,1318315905
2025-11-24,100.89,100.85,100.98,100.62,7526650,758951984
2025-11-25,100.85,102.32,103.78,100.75,4546409,463394520
2025-11-26,102.32,102.67,102.95,102.19,7138881,731954470
2025-11-27,102.67,101.36,102.85,101.27,5510074,562228517
2025-11-28,101.36,98.03,102.73,97.24,10734253,1071685066
2025-12-01,98.03,96.63,98.52,95.74,13918191,1353233120
2025-12-02,96.63,95.07,97.32,94.77,6255598,600205284
2025-12-03,95.07,97.97,99.03,94.11,5971354,576502651
2025-12-04,97.97,98.46,99.24,97.93,12506084,1230595024
2025-12-05,98.46,95.85,99.57,95.11,8594544,835806117
2025-12-08,95.85,96.53,97.92,94.46,7578326,728945495
2025-12-09,96.53,97.32,98.60,96.36,136472,13265528
2025-12-10,97.32,96.82,100.33,96.68,8342625,815801175
2025-12-11,96.82,98.64,98.98,96.78,3568300,348998828
2025-12-12,98.64,95.38,99.98,94.71,1709358,166111663
2025-12-15,95.38,95.64,96.93,94.48,11247485,1075349729
2025-12-16,95.64,94.46,96.30,93.69,10320961,980685773
2025-12-17,94.46,95.28,96.64,93.77,3586057,340807591
2025-12-18,95.28,96.54,96.96,94.19,5976121,572185281
2025-12-19,96.54,97.87,97.96,95.16,2179619,211165369
2025-12-22,97.87,93.29,98.97,93.27,7756050,743417613
2025-12-23,93.29,91.23,94.22,90.89,5381197,497257243
2025-12-24,91.23,91.89,92.40,91.13,5784583,530207459
2025-12-25,91.89,94.28,94.61,91.31,5961664,554556537
2025-12-26,94.28,95.63,97.11,93.94,10623066,1011702209
2025-12-29,95.63,94.43,97.03,94.35,7106443,677652597
2025-12-30,94.43,95.09,95.67,93.63,9125810,864274225
2025-12-31,95.09,95.93,96.50,94.73,6600110,630735423
